날짜,댓글,조회수,좋아요,싫어요
2021-07-21 14:44,다들 패소할줄 알았잖아 ㅡㅡ,361,10,0
2021-07-21 14:43,4600억원은 새발의 피다,306,1,1
2021-07-21 14:42,KB증권 존나 던지?ㅋㅋㅋㅋㅋ,178,2,0
2021-07-21 14:38,즉시연금 반환소송 1심 패소,301,1,2
2021-07-21 14:35,돔황쳐~~~~~~~~,160,1,2
2021-07-21 14:29,오늘 즉시연금 1심판결 패소하면 쩜하,200,3,1
2021-07-21 14:28,이런 사기꾼 기업은 퇴출시키라 보험금도 ...,148,2,1
2021-07-21 12:56,보고 있나요 이래서 ㅆ ㄹ ㄱ 라고 하는...,160,4,1
2021-07-21 11:10,요즘 하루에 0.5프로도 못가는 잡주들이...,333,2,0
2021-07-21 11:03,와...............,464,2,0
2021-07-21 11:01,프로그램 갑자기 매수 달리네,238,2,0
2021-07-21 11:01,오 갑자기??????,174,1,0
2021-07-21 10:53,소송건 어짜피 선방영 됐고 판결만나면,229,2,1
2021-07-21 10:51,소송건 마무리ㅡ 악재해소,203,1,1
2021-07-21 10:39,오오 시장가 폭탄매도 곧 음전한다,164,1,1
2021-07-21 10:01,모간 들어왔네,185,0,1
2021-07-21 08:53,오늘 삼성생명 하락인 이유,327,5,2
2021-07-21 02:51,주가 꼬라지 하곤 너무한다 삼생,267,5,0
2021-07-20 20:54,이새끼는 오르는건 쥐뿔도 없는데,222,8,0
2021-07-20 20:46,다들 조옷나 힘들죠?,210,1,2
2021-07-20 20:22,누굴 탓하랴.,226,2,0
2021-07-20 16:36,대표 경질좀 해 제발 ^^,269,7,2
2021-07-20 16:25,ㅈ같다,352,3,1
2021-07-20 15:54,카카오뱅크 22일 공모가 확정 예상시총1...,489,2,1
2021-07-20 15:26,삼전 배당금 언제 나오냐,465,0,2
2021-07-20 14:15,이씨 남매에게 배당금 제대로 주겠나?,426,3,1
2021-07-20 13:22,74000원대 진입 ㅎㅎㅎㅎㅎㅎㅎㅎ,269,0,0
2021-07-20 13:12,너네 불쌍해서그런데,327,2,1
2021-07-20 13:03,조상님 가라사대,244,2,0
2021-07-20 12:55,장 초반에 한화생명이 3배넘게 더내렸는데,412,3,0
2021-07-20 12:44,와 악재 투성이네 ㅎㅎㅎㅎㅎㅎ,294,1,1
2021-07-20 12:32,안과에서 백내장으로만 1.15조원 실비를...,312,2,0
2021-07-20 12:06,내일은 진짜 6만까지 가려나 ㅎㅎㅎㅎㅎㅎ,251,2,1
2021-07-20 12:03,바닥을 모르겠다,217,1,0
2021-07-20 12:02,기다리다 보면,207,0,2
2021-07-20 11:56,여지없이,198,0,1
2021-07-20 11:51,삼생  삼전이  죽어면,186,0,1
2021-07-20 11:30,"어쩌다 삼전,삼생이 개잡주가 됐누~~~",319,3,2
2021-07-20 10:30,이런역대급,191,1,0
2021-07-20 10:18,애들아,171,1,1
2021-07-20 10:11,진짜 6만 가겠는걸?,130,0,0
2021-07-20 10:05,공모가,125,0,0
2021-07-20 09:55,최악 의 삼생이,145,0,2
2021-07-20 09:52,개잡주네 와 대단하다,113,0,1
2021-07-20 09:32,개 ㅈ ㅈ…,146,3,0
2021-07-20 09:12,진짜 5만까지 뚫려있나보네 ㅎㅎㅎ,221,2,0
2021-07-20 09:09,ㅋ,119,0,1
2021-07-20 09:06,그냥 상폐하자,133,1,0
2021-07-20 07:29,앗싸 오늘 드디어~~좋았쓰,238,1,0
2021-07-20 06:10,다들....,224,1,1
2021-07-20 05:24,금리수혜주가 꼴이말이아니네,263,2,1
2021-07-20 00:25,'이젠 아무생각도 들지 않더라는거에요',325,3,0
2021-07-19 23:19,츠특급 울트라 내일장 분석,300,1,1
2021-07-19 22:57,낼 더 떨어질꺼 같은데,241,0,0
2021-07-19 22:36,2달째 마이너스 수익나면서도 삼성생명 포...,411,0,2
2021-07-19 22:28,"전문가도 주식,아파트에서 항상 깨지는 이...",248,0,2
2021-07-19 20:52,미 10년물 -5.5%요,437,3,3
2021-07-19 18:58,나의 주식 실력은 ?,252,0,2
2021-07-19 18:21,내일모레 판결이다~~,422,0,2
2021-07-19 16:54,개꿀,344,3,2
2021-07-19 16:43,"삼생이 못오르는 이유중 하나가 안과,정형...",440,2,2
2021-07-19 15:39,시간 지나면 적정 벨류에이션 찾아간다,738,5,2
2021-07-19 15:08,외인들아 고만팔아라ㅠ,302,4,0
2021-07-19 14:43,삼성 이라는 이름이 족팔린다,276,4,0
2021-07-19 13:31,소액주주 반란 본격화… 사조그룹 주지홍 ...,408,6,1
2021-07-19 16:41,답글:[삭제된 게시물의 답글]유보율은 안보냐?,177,0,1
2021-07-19 12:31,외놈들이공매놀이터냐.,242,0,1
2021-07-19 11:44,7천6백원해라 그냥 ㅎㅎㅎㅎㅎㅎ,281,2,0
2021-07-19 11:09,고아원 갈 준비 됐냐,307,3,2
2021-07-19 10:52,저번에 코스피3190까지 내려갔을때 저점...,581,3,1
2021-07-19 09:23,묻어두고 있음,398,3,2
2021-07-19 09:12,ㄱ ㅅ ㅂ,292,2,0
2021-07-18 17:50,삼생,1166,10,8
2021-07-18 15:18,"주식 공부,자료 나만의 팁",446,0,3
2021-07-18 11:01,전염병을 피하는 십승지(十勝地),572,1,3
2021-07-18 11:00,삼생법 통과되면 생생폭등?,1042,4,5
2021-07-18 10:07,니들 담주,580,2,5
2021-07-18 10:43,답글:Re:니들 담주,484,1,4
2021-07-18 09:13,"■ 제2의 최순실 ""천공 도사""가 윤석열...",544,2,1
2021-07-16 22:44,미 국채 반등,724,1,2
2021-07-16 16:06,그래도 외인기관 쌍끌이들어왔네,875,9,3
2021-07-16 14:26,자매힘 좋누,463,2,3
2021-07-16 13:55,주식하면서 배운점,580,6,1
2021-07-16 13:21,징그럽다 삼증,445,3,2
2021-07-16 10:33,삼생방에 오랜만에 오니,542,1,2
2021-07-16 09:54,안티꼬이는거 보이,610,2,4
2021-07-16 09:23,한화생명 동양생명 최저점에서 3배이상 올...,588,5,0
2021-07-16 09:20,갈길이 멀다,485,1,0
2021-07-15 21:52,삼생,716,1,6
2021-07-15 20:35,오를진 몰겠으나 가격은 너어무 싸다..,617,4,1
2021-07-15 17:21,채권금리 급등,681,2,1
2021-07-15 15:58,코로나로 인해 주식 장벽이 낮아진 결과,623,3,3
2021-07-15 15:43,기관 성님들 이제 매집 좀 해주세요ㅠ,511,2,1
2021-07-15 15:11,정말 ㅆ ㄹ ㄱ 였네,531,5,0
2021-07-15 14:43,칵퉤,437,1,0
2021-07-15 14:39,여기도게임스탑으로.외인들골로보내야되게군.,402,3,1
2021-07-15 14:36,키포인트가 금리인상인데 지금 경기가 너무...,548,0,1
2021-07-15 14:33,공매도는 뒤져뿌라,342,1,1
2021-07-15 14:25,외넘들.처죽여야정신차릴려나.,372,2,1
2021-07-15 14:25,삼성전자보다  싼  주식,536,1,2
2021-07-15 14:13,10만원까지존버임,283,2,2
2021-07-15 14:12,매수호가창이 얇아서 상승유지하는게 힘듬,228,1,1
2021-07-15 13:59,보험금 지급해라 나쁘넘들아,264,6,1
2021-07-15 13:40,금리인상되면 폭등각이고,470,4,1
2021-07-15 13:23,재룡이보다 부진이가 훨씬 낫지,350,5,1
2021-07-15 12:38,부진 서현 자매 화이팅,520,8,1
2021-07-15 11:53,삼전지분 좋아하네,518,2,4
2021-07-15 11:47,[우리들의 우수한 창의적유전자를 몇백년동...,353,0,3
2021-07-15 11:30,얘네들 삼전지분이 무슨 팔아먹어서 써먹을...,322,2,2
2021-07-15 11:13,삼성생명 대표씨,231,1,2
2021-07-15 11:05,현가치로 삼성전자2만원 할때,355,5,2
2021-07-15 11:00,삼성생명 대표는 허수아비냐,252,2,0
2021-07-15 10:49,지분6%가진 국민연금은 바보냐,391,6,1
2021-07-15 10:47,진짜,205,1,1
2021-07-15 10:44,세자매분들 배당받아서 세금많이 내야죠,201,1,2
2021-07-15 11:03,답글:[삭제된 게시물의 답글]Re:카카오를 사...,164,1,0
2021-07-15 10:24,투자의귀재  워렌버핏,400,7,1
2021-07-15 10:24,이보다 싼 주식도 있나?,217,1,2
2021-07-15 10:24,대주주 언냐들 힘좀써봐!!!!,178,2,1
2021-07-15 10:19,실적보면 6만원도 과평가다.,168,0,2
2021-07-15 10:12,주가관리를 좀해라,151,2,1
2021-07-15 10:12,기다려라 아직 아니다,135,0,3
2021-07-15 10:12,오늘도,146,3,1
2021-07-15 10:03,2분기 실적 발표나 빨랑해라,166,5,0
2021-07-15 10:01,지금까지 이런 ㅆ ㄹ ㄱ 는 없었다,139,4,1
2021-07-15 09:59,실망을 시키지 않는 ㄱ ㅈ ㅈ,128,3,0
2021-07-15 09:49,진짜 잡주네,139,1,0
2021-07-15 09:47,삼생,97,0,0
2021-07-15 09:40,Jp또변종공매도치네.,121,1,1
2021-07-15 09:28,그냥 3년짜리 예금 들었다 생각해야지,125,0,0
2021-07-15 09:26,개잡주네,104,0,0
2021-07-15 09:21,모간이넘이또공매치네.,114,0,0
2021-07-14 22:06,삼생,745,8,7
2021-07-14 15:54,형님들,984,6,3
2021-07-14 15:38,이 개잡주 왜이러는거죠,456,8,1
2021-07-14 15:33,삼성생명이 뭐야?,349,2,1
2021-07-14 15:17,암환우 미해결,473,14,0
2021-07-14 13:47,진짜역대급이네!,466,8,0
2021-07-14 12:43,여성이 대주주되면 오를줄알았다 시대가 바...,342,3,2
2021-07-14 11:17,맥쿼리증권 모간서울 매도량 무엇?????...,519,2,1
2021-07-14 10:43,무슨 속셈인거야...?,718,6,4
2021-07-14 09:55,자매의 힘인가 오오오오,391,2,0
2021-07-14 09:36,작년 9월이랑 같은가격,539,3,1
2021-07-14 09:27,ㄱ ㅈ ㅈ 입니다,300,5,0
2021-07-14 09:23,내가 팔았으니 오를겁니다.,310,7,1
2021-07-14 09:19,5만원까진 뺄것같다,261,2,2
2021-07-14 09:18,"매수호가3만주,매도호가2500주",268,4,2
2021-07-14 09:10,좀만더내리면 이틀 올린거 다 반납이네,251,3,1
2021-07-14 09:08,또 장난질이네…,252,4,0
2021-07-14 09:05,삼생 악재.,295,4,0
2021-07-13 21:33,영묵이 욕하지마라,389,6,7
2021-07-13 19:22,공매도때문에 상승이 어렵네요,360,5,3
2021-07-13 18:12,내일 대주주 파티 가나요?????,482,3,1
2021-07-13 17:59,전영묵인지 먼지,438,9,1
2021-07-13 15:36,오늘 그래도 기관들어왔네,586,4,3
2021-07-13 15:34,모간의발작했군.,390,4,1
2021-07-13 15:24,막판에공매넘들이발작하네.,379,5,0
2021-07-13 15:22,진짜 5만까지 뚫려있나보네 ㅎㅎㅎ,326,3,2
2021-07-13 15:22,09~15:20 암만 발악해봤자,303,1,4
2021-07-13 14:57,오늘 모건 오지게 팔아처먹었네,204,1,0
2021-07-13 14:50,거래량,235,3,0
2021-07-13 13:44,오늘 대주주결과 나오나?,699,0,3
2021-07-13 13:13,쪽팔리게 10만원은 가야지,441,6,1
2021-07-13 12:13,외인 기관 도망치는중 ㅎㅎㅎㅎㅎ,269,1,0
2021-07-13 11:49,아 놔 이것들이 빡치게 하네,261,2,1
2021-07-13 11:46,공모가 언제 회복하냐,497,12,1
2021-07-13 11:20,너무빠져서.,362,4,0
2021-07-13 10:56,"은행주,보험주...대응전략",326,1,1
2021-07-13 10:37,[시장조성자들의 바이오제약섹터 극차별의증...,213,0,1
2021-07-13 09:54,헐 또 다시 바닥가네 ㄷㄷㄷㄷㄷㄷㄷㄷ,255,3,2
2021-07-13 09:54,글도 안올라오네 ㅋㅋ,186,1,2
2021-07-13 09:44,영묵아 너 미친거야?,263,8,0
2021-07-13 09:43,어휴~~,218,2,0
2021-07-13 00:10,냉정하게 내일 기관 안들어오면,468,3,1
2021-07-12 20:50,개미님 뽀찌 받아가야지.,429,2,4
2021-07-12 18:26,사장놈아,341,12,1
2021-07-12 16:24,드디어 기관들 들어오네,731,8,1
2021-07-12 15:43,평단 11만 주주. 강력하게 주장합니다....,784,10,3
2021-07-12 15:23,삼성이넘이.,390,10,0
2021-07-12 14:47,하루에 2천원씩만 올라도 넘 좋을듯,305,9,1
2021-07-12 14:23,10만 뚫으러 가즈아!!!,234,6,1
2021-07-12 13:31,신한님,312,3,1
2021-07-12 13:16,7천원 내리 빠지고 2천원오르니,410,5,1
2021-07-12 13:05,어우 무슨일이래 삼생,442,1,0
2021-07-12 11:36,우와,392,1,0
2021-07-12 10:57,6월 배당금 얼마?,1285,1,2
2021-07-12 10:46,작년 배당이 작은이유....,580,3,2
2021-07-12 10:12,10만원대 물린 양반들 수두룩할긴데,563,2,0
2021-07-12 10:10,7만6천에 입성했습니다.,298,2,3
2021-07-12 10:04,짜장면 느낌나는데,348,3,0
2021-07-12 09:39,단타 빠지면 다시 바닥행,290,2,0
2021-07-12 09:15,내릴땐 폭포수고 오를땐 찔끔오르네,292,4,0
2021-07-12 09:12,주가조작과여론조작은사형제도입되야.,253,4,0
2021-07-12 09:09,75에서 80사이,355,1,0
2021-07-12 06:15,현재까지 추세를 토대로 판단해보면,442,3,0
2021-07-11 23:16,금주 누적 공매도 상위 종목,386,2,1
2021-07-11 23:01,올해 순이익 2조(거의확정). 배당성향 ...,563,6,4
2021-07-11 22:48,삼성생명 주식 중장기적으로 바라봐야하는 ...,361,0,1
2021-07-11 19:13,성장율이 0에 가깝네요~~,319,2,2
2021-07-11 09:21,삼생이 본전 찾는데는 수년이 소요될수 잇...,515,3,4
2021-07-11 16:06,답글:삼생이 본전 찾는데는 수년이 소요될수 잇...,266,0,0
2021-07-10 21:47,자살하면 유서에 삼성생명 때문이라고,589,10,2
2021-07-10 20:33,올 수익 1조 8천억 이라는 가정으로 생...,794,9,3
2021-07-10 14:19,대주주 랑 영묵아...잘들어라...,454,17,0
2021-07-10 12:17,연이은 금리하락에도 공매 안치는 이유,526,2,0
2021-07-10 09:45,지분도 50%이상이라 이지호 상속에 유리...,736,16,0
2021-07-10 07:55,성추행당으로당명교체,393,2,5
2021-07-10 06:31,미국시장 생명보험주 3%대 상승,754,7,0
2021-07-10 01:16,수급주체관심,482,1,0
2021-07-09 20:38,암환자 협상 타결?,417,2,0
2021-07-10 01:10,답글:암환자 협상 타결?,261,1,0
2021-07-09 19:43,삼성전자 지분 8.5%가치는 몇조로 측정...,600,1,1
2021-07-09 17:51,자 이제 게임을 시작해 볼까?,522,2,5
2021-07-09 16:57,오늘 같은날은,612,0,0
2021-07-09 16:45,회사 이미지 진짜 안좋은가벼 ㅎㅎㅎ,688,1,2
2021-07-09 16:30,와와와와,519,1,1
2021-07-09 16:26,서울구치소로 삼성생명 회사꼬라지 적어서 ...,422,13,0
2021-07-09 16:09,차트?ㅋㅋㅋㅋㅋㅋㄱㅋㅋ 물웅덩이?ㄱㅋㅋㅋ,301,0,1
2021-07-09 15:55,아주 미친회사다...,455,21,1
2021-07-09 15:43,",수급 보니  한달 개미만 죽어라 사고잇...",348,2,1
2021-07-09 15:43,아 피곤해 - -,291,1,0
2021-07-09 15:29,바닥의 끝은 어디인가?,421,0,0
2021-07-09 15:24,한생 좀 봐라  플러스다,341,1,0
2021-07-09 15:13,쳐박고 올라오는척 역겨워,315,3,1
2021-07-09 15:03,오줌처먹고 상폐해^^,344,5,1
2021-07-09 14:59,도대체 이주식은 무엇을 추종하는건지.,318,5,1
2021-07-09 14:56,담주 월요일 종가 예측,319,2,0
2021-07-09 14:55,떨어지던지던지 말던지.,272,1,2
2021-07-09 14:21,아무리 떨어져도,385,4,1
2021-07-09 14:21,타 생보는 오른다 이건 분명 주가조작일듯,172,0,0
2021-07-09 13:55,1년전과 주가가 똑같네 ㅋ,290,4,0
2021-07-09 13:50,폭락시 강한종목 분별법은 폭락후 반등하는...,265,3,0
2021-07-09 13:44,여기서 7일동안 3백 처박고 ㅠㅠ,228,2,0
2021-07-09 13:43,2030년 8월 15일,199,2,3
2021-07-09 13:40,책임의식이없는,191,3,2
2021-07-09 13:37,전용묵씨 오줌이나 드셔!,203,4,0
2021-07-09 13:33,삼생,141,3,3
2021-07-09 13:32,기관들 ㅅ ㅂ 악질들 집단이네,81,0,0
2021-07-09 13:27,기계적 반등도 없이 며칠째 빠지냐,78,0,0
2021-07-09 13:24,삼생 보유 삼전 지분가치가 10조 정도로...,141,0,1
2021-07-09 13:24,대주주 상속세 시나리오.,186,6,0
2021-07-09 13:10,왜?  이렇게  빠지는데,277,1,0
2021-07-09 13:08,한화생명과 삼성생명 비교하면 한화압승 아...,128,3,0
2021-07-09 13:06,미친듯이 빼네 - -,83,0,0
2021-07-09 13:05,이제 75000원은 강력한 저항이 되었습...,109,0,0
2021-07-09 13:01,주작질 인간들아...니네는 삼대가 저주받...,68,0,0
2021-07-09 13:00,지수 올를땐 오르지도 못해,58,0,0
2021-07-09 12:35,떡락에 악재 ㄷㄷㄷ,118,0,0
2021-07-09 12:33,삼성전자 전세금 윤석열 해명,128,0,0
2021-07-09 12:17,삼성 윤석렬 리스크 때문에 더 한거 아님...,108,1,0
2021-07-09 12:13,아니 생각을 해봐,178,2,0
2021-07-09 12:12,야 진짜 아무래도 이건 아니잖아,92,0,0
2021-07-09 12:03,그래도 삼성이름 들어간것중엔 오늘 제일 ...,226,0,3
2021-07-09 12:00,주주님 올림픽대로가 막힐것 같습니다.,75,0,0
2021-07-09 11:50,회사가 손놓았어 ㅋㅋㅋㅋ,89,0,0
2021-07-09 11:29,위기가 기회다 물타자75000원에 물타고...,352,0,2
2021-07-09 11:26,ㅈ 같지만 그냥 냅둬요,199,0,2
2021-07-09 11:26,74000원대 진입 ㅎㅎㅎㅎㅎㅎㅎㅎ,148,0,1
2021-07-09 11:16,다들....,188,1,2
2021-07-09 11:12,주식수는 늘어나고 수익은 안나고 ㅎㅎㅎㅎ...,87,0,1
2021-07-09 10:55,나 670주 평단 80400원,434,4,1
2021-07-09 10:47,쫙쫙 빠지네,94,0,0
2021-07-09 10:42,이거 진짜 금융당국에 신고해야하는거 아니...,111,2,0
2021-07-09 10:42,염승x 삼성생명 대처영상올라왔네요 5분전...,264,0,2
2021-07-09 10:36,니들은 삼성생명,120,0,0
2021-07-09 10:31,일단 1300주에서 300주 익절,164,1,0
2021-07-09 10:29,이것보고 들어왔는데,150,0,1
2021-07-09 10:26,6만원대까지 빼려낳ㅎㅎㅎㅎㅎㅎ,113,1,1
2021-07-09 10:25,미친 삼성인가 주가 꼬라지하곤,106,2,1
2021-07-09 10:21,중간배당 얼마?,285,0,0
2021-07-09 10:11,3분기  75에서 80  횡보할 듯,176,0,1
2021-07-09 09:49,와 추매할때마다 떨어지?ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,175,3,0
2021-07-09 09:44,7월내내  꼬라박네  기관들 제정신이가,115,1,2
2021-07-09 09:43,9거래일 연속 음봉 경축,102,2,0
2021-07-09 09:42,히야 어제물탔는데 답 없네 오늘도 종가에...,111,1,1
2021-07-09 09:42,여기까지가 끝인가보오 ~~~~~~~~~,80,0,0
2021-07-09 09:19,배당금 만원은 줘야할듯,307,4,0
2021-07-09 09:19,여기서 반등오면 8만5천까지는 간다,279,0,2
2021-07-09 09:09,■■■대표이사 때려쳐라,120,3,0
2021-07-09 08:59,아 돌아버리것네 어디가 저점이냐,209,1,0
2021-07-09 08:54,끝났다 이건,128,2,0
2021-07-09 07:50,삼생 때문에,154,1,1
2021-07-09 07:48,■■■■■■초대박주■■■■■■■■,130,0,1
2021-07-09 07:38,상속말고는  이슈가 없는  회사,130,2,0
2021-07-09 07:17,코로나4단계도  삼생은,165,1,0
2021-07-09 05:56,다들 평단이??,431,1,0
2021-07-09 02:38,Nee me ship pal,178,1,1
2021-07-09 00:48,삼성생명 때문에 이혼했다.,464,2,5
2021-07-08 23:00,솔찍히 너네도 알잖아,260,7,0
2021-07-08 22:47,냉정하게 내일을 분석해봅니다.,189,0,1
2021-07-08 21:27,삼성생명은 아직 끝나지않았습니다,366,3,2
2021-07-08 20:56,3만 가즈아~~~,163,2,1
2021-07-08 19:44,이지호 상속하려고 배임하는건데 가만두면 ...,291,5,2
2021-07-08 18:38,어짜피신념과 확신의 싸움이다.,393,6,3
2021-07-08 19:35,답글:어짜피신념과 확신의 싸움이다.,187,1,0
2021-07-08 20:05,답글:어짜피신념과 확신의 싸움이다.,159,0,0
2021-07-08 18:14,그래 쉬부래,229,3,0
2021-07-08 17:37,내일은 7만 5천원 보겠네 ㅎㅎㅎㅎㅎ,213,2,0
2021-07-08 16:44,만기 동시호가에 떨어졌다고 시외 매수하지...,592,3,0
2021-07-08 16:03,주주형들 힘내세여~,201,0,1
2021-07-08 15:55,개관들 손해보고 나간거여?????,221,1,1
2021-07-08 15:44,ㅅㅂ 개 ㅈ ㅈ,199,3,0
2021-07-08 15:40,마감하고 악재뜸 ㅎㅎㅎ,280,1,0
2021-07-08 15:36,거지같은 증권사들 망해라,164,0,1
2021-07-08 15:36,장종료하고 프라이빗 세일 중,182,0,1
2021-07-08 15:32,자전 돌려팔기냐ㅋㅋ,194,5,0
2021-07-08 15:29,"거래량28만주,동시호가 11만주",225,2,0
2021-07-08 15:27,이게확실한주가조작이군.,201,5,1
2021-07-08 15:27,동시호가 저거 체결된다ㅋㅋㅋ,207,2,0
2021-07-08 15:21,6만향해 돌진!!!!!!!!,168,2,0
2021-07-08 14:54,영업이익 20프로 감소했단다 ㅎㅎ,303,1,4
2021-07-08 14:11,이번달에 단 하루도 못오를거라했잖냐 ㅋ,301,3,0
2021-07-08 14:04,답없다,138,0,0
2021-07-08 14:01,반등없이  이정도로 떨어지냐 답없다...,177,3,0
2021-07-08 13:53,액분하자,137,0,0
2021-07-08 13:08,기관이 연일파는 종목은,257,1,2
2021-07-08 12:51,보초병 보냈는데  총살 당함,308,4,1
2021-07-08 12:48,하한가 만드러주까???,161,1,1
2021-07-08 12:20,ㅆㄹㄱ 같은 넘,142,6,0
2021-07-08 12:04,-700만원^^,141,0,1
2021-07-08 12:00,이지호에게 상속하려고 4만원으로 보낼듯,253,4,0
2021-07-08 11:19,경고했잖냐 이번달에 하루도못오를거라고,156,2,2
2021-07-08 11:19,777,100,0,1
2021-07-08 11:05,그럼그렇지 ㅋㅋㅋ,137,2,0
2021-07-08 11:05,ㅋㅋ 웃긴다,124,2,0
2021-07-08 10:14,흐른다  흐른다 이 개잡주 OOO!!!!,175,1,0
2021-07-08 10:10,단타는  삼성생명에서 돈 잃음,244,2,2
2021-07-08 10:00,종가예상 77500,131,2,0
2021-07-08 09:55,어제들어온 사람만 단타치고 돈벌고 나갔네...,109,0,0
2021-07-08 09:51,정말 삼생...,63,0,0
2021-07-08 09:44,좀 오를라하면 삼증이 저 ㅈㄹ이네,134,1,0
2021-07-08 09:43,조금 오르니까 매도량 보소 ㄷㄷㄷㄷ,77,0,2
2021-07-08 09:37,흐른다 흐른다 ㅋㅋ,60,0,0
2021-07-08 09:30,8만가서자리잡자,78,0,1
2021-07-08 09:27,외인들 들어왔다ㅠㅜ 가즈아ㅠ,69,0,0
2021-07-08 09:08,제발 좀 가즈아ㅠㅜ,114,0,0
2021-07-08 09:07,오전 살짝 빨간색이었다,81,0,0
2021-07-08 08:47,8만원만 다시 돌파하자...,77,0,0
2021-07-08 08:38,장전시간외로 털고 나간다 더 떨어지면 올...,110,1,0
2021-07-08 08:07,금리하락이란다. 줄하락,128,1,5
2021-07-08 07:33,"삼생, 기관만 지속적 팔자로 가격 떨어뜨...",134,1,1
2021-07-08 04:26,배당보고 추매한다,177,4,2
2021-07-07 23:32,미 10년물 대폭락 1.3마저 붕괴,400,1,3
2021-07-07 22:09,삼생,304,14,2
2021-07-07 21:08,솔직하게 말합니다,613,20,3
2021-07-07 21:02,77에 사서 85에 팔았는데,219,0,1
2021-07-07 20:43,왠만하면 이렇게까진 안하려고 했는데,191,0,1
2021-07-07 18:54,삼성생명 때문에 이혼하고 자살로 내몰렸다...,760,21,0
2021-07-07 18:44,76000원까지는 빠졌다,317,1,1
2021-07-07 16:53,주주형들 안녕?,572,2,3
2021-07-07 16:12,ㅋㅋㅋㅋㅋ,193,2,0
2021-07-07 16:08,삼생 진짜 욕나오네,214,2,0
2021-07-07 15:17,느낌이 내일 폭등할것같습니다,480,1,1
2021-07-07 15:14,여태 들어가본 주식 중에서,278,2,0
2021-07-07 15:11,비로소 오늘 출발합니다,237,1,0
2021-07-07 15:10,모든 삼성은 이럴 때 담는겨,243,1,0
2021-07-07 14:54,대주주변경 ㄷㄷ,289,1,0
2021-07-07 14:29,참,239,1,0
2021-07-07 14:16,7만7천원까지 가겠다는 저 의지,239,0,0
2021-07-07 13:58,사장넘 빨리 갈자,285,5,2
2021-07-07 13:53,미향이 주식 샀네,266,1,0
2021-07-07 13:50,연기금도 손해 보고 던졌다는건,510,1,0
2021-07-07 13:48,전영목은 그냥 바지여,207,2,1
2021-07-07 13:30,그냥 5만원까지 빼라 ㅎㅎㅎㅎ,191,2,0
2021-07-07 13:02,평생 안오름 이거 ㅎㅎㅎㅎㅎ,210,4,0
2021-07-07 12:00,허 물타기 또 들어간다ㅠ,238,1,1
2021-07-07 11:18,대표이사,249,4,1
2021-07-07 11:06,전영묵은 물러나라,286,3,3
2021-07-07 10:26,얼마까지 뺄까요????,580,0,0
2021-07-07 10:26,지금 파는 호구개미 없죠?,506,1,5
2021-07-07 10:14,가두리 양식장이네,177,1,0
2021-07-07 10:09,엄마!!! 왜 우리집은 비닐이야??,299,1,0
2021-07-07 10:05,아빠 왜 우리집은 좁아요??,212,0,1
2021-07-07 10:01,7일 연속 음봉이라 ㅋㅋㅋ,206,2,0
2021-07-07 09:54,삼성자매 대주주변경,205,0,0
2021-07-07 09:52,여긴 무슨일 잇음?,393,0,0
2021-07-07 09:51,기관들 최악이다,186,1,0
2021-07-07 09:43,강제장투 ㅋㅋㅋㅋㅋㅋㄱㅋㅋㅋㅋ,162,3,0
2021-07-07 09:37,Nh투자 하방 -5000주,158,1,0
2021-07-07 09:35,삼생,130,1,0
2021-07-07 09:27,역대급이다!,197,5,0
2021-07-07 09:26,추가 -5000주 실체파악 불가,137,1,0
2021-07-07 09:24,메리츠 -5000주 하방 폭탄,131,1,0
2021-07-07 09:20,흙손의 픽은 한결 같네,195,5,0
2021-07-07 09:20,■■■■■■■■대표이사 때려쳐라,107,1,1
2021-07-07 09:17,6자보겠네 ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅇ,109,3,1
2021-07-07 09:09,Kb증권 폭락시도-10000주 2만주 거...,128,2,1
2021-07-07 09:03,이건 언제 오를까,165,1,0
2021-07-07 09:02,최대악재발생 .  사장 연임할듯,259,3,0
2021-07-07 09:01,호가조작질,104,1,0
2021-07-07 08:10,"삼증에서 삼생 공매쳐대니, 이재용 1석2...",164,2,1
2021-07-07 07:58,장난 그만치고 오늘장 분석해보면,150,2,1
2021-07-07 06:57,진짜 이한마디는 하고 넘어가야겠다,172,2,1
2021-07-07 00:23,미10년 -5% 1.3달러까지폭락,488,5,3
2021-07-06 22:30,6자는 무적권 본다,179,3,2
2021-07-06 21:23,내가 왠만하면 이런말까지는 안할려고 했는...,231,2,3
2021-07-06 20:02,하반기 오르는건 당연할건데,212,3,1
2021-07-06 19:58,삼생,278,4,4
2021-07-06 17:39,주가는 거짓말을 못하지.,329,4,1
2021-07-06 16:57,"삼성생명 때문에 이혼하고, 인생 망쳤다.",928,28,3
2021-07-06 16:23,BNP파리는 뭐임???,325,1,0
2021-07-06 15:43,올 배당금은  2000원 초반입니다,542,4,6
2021-07-06 15:34,6일 연속 음봉 ㅋㅋㅋ,269,6,0
2021-07-06 15:14,내가 호구는 호구지,197,3,1
2021-07-06 14:57,신경좀쓰세요 주주들 마음상하게 하지말구요,210,4,1
2021-07-06 14:55,장마비,204,3,0
2021-07-06 14:46,에레기.쓰레기회사넘들.,168,1,1
2021-07-06 14:33,쳐죽일놈,213,7,1
