날짜,댓글,조회수,좋아요,싫어요
2021-10-07 23:21,밀실 특혜 비리 매각 대조 인수 포기해라,759,3,0
2021-10-07 18:47,13만원 어여와라,560,3,0
2021-10-07 18:44,권장소비자가격,600,3,4
2021-10-07 18:22,평단가 97800원이다,690,0,4
2021-10-07 17:37,오늘좀 올라서 설?냐??,659,1,5
2021-10-07 17:16,한국조선해양이 껍데기 회사라고,725,0,6
2021-10-07 16:47,평단 97000원 이하분들은.,609,1,0
2021-10-07 15:58,바닥일까? 내일 금욜이니깐 다시 빠질까?,658,3,2
2021-10-07 15:20,알 림,560,3,0
2021-10-07 14:57,8월까지 신규 수주 25조,915,2,3
2021-10-07 14:56,종필모건 어서오고,486,0,0
2021-10-07 15:22,답글:[삭제된 게시물의 답글]와~ 여긴 한번 ...,421,0,0
2021-10-07 14:48,외놈들 공매치고 개관들 팔고,516,0,0
2021-10-07 14:43,외놈들 공매도 50위중 48위 1조 공매...,528,1,0
2021-10-07 14:36,물타서 130...나보다 높은 사람 손!,848,2,0
2021-10-07 14:15,외인들 겁나싸게,588,7,0
2021-10-07 14:12,또 연기금던지기 시작했나,507,0,0
2021-10-07 13:43,10만원 고지를 넘어서자.,469,0,0
2021-10-07 13:42,"이용우의원 ""물적분할 후 자회사 쪼개기 ...",619,14,0
2021-10-07 13:27,물적분할후 쪼게기 상장금지  이용우의원 ...,467,3,0
2021-10-07 12:51,올라도 일봉기준 5일선을 못넘네,436,0,0
2021-10-07 12:38,더 간다고 본다,637,3,0
2021-10-07 12:17,한국조선해양. 이름이 정말 마음에 들어요...,623,1,2
2021-10-07 12:06,100원 띄기 말고 500원 띄기 가자,499,1,0
2021-10-07 11:57,[국민청원]현중 재상장 => 한국조선해양...,619,20,0
2021-10-07 11:48,시총 6조 8500억....과연 기관과 ...,662,7,0
2021-10-07 11:25,개관들의페이크. 추격금지. 손털기,527,0,0
2021-10-07 11:18,개잡주 왜 오르는거?,533,1,3
2021-10-07 09:40,드디어 분할매수가 끝났네요.,1128,2,4
2021-10-07 09:12,"올,내일 상ㅇ한가다============...",913,0,2
2021-10-07 08:25,행복한 고민..,1093,2,5
2021-10-07 02:46,그라지 말고 인자 그만 손절해라...,748,2,1
2021-10-07 08:57,답글:오지랍 오지구요,456,2,0
2021-10-06 23:54,대우조선 인수,1241,3,0
2021-10-06 22:28,"불공정, 불법, 무기한 공매도가 국내주식...",576,16,0
2021-10-06 22:20,5년 정도 순매수 하면 부자 될 듯,538,3,0
2021-10-06 22:12,9월 30일 공시,537,1,0
2021-10-06 22:12,한국조선해양은 이제 페이퍼 컴퍼니야,532,0,1
2021-10-06 20:52,엌어 어  말이  안나온다,685,2,1
2021-10-06 20:48,증권사 Xxx 목표가 15만2천?,578,1,0
2021-10-06 20:21,주가 반토막 -43%,1076,9,0
2021-10-06 20:10,어서오세요,507,0,0
2021-10-06 19:23,조선교체주기는 25~30년이다 아직멀었다,729,1,6
2021-10-06 18:14,물렸지만,574,1,0
2021-10-06 17:43,지금이니? 매수타이밍?,608,0,0
2021-10-06 17:35,시간외,676,0,1
2021-10-06 17:05,내일 만약 91000~92000원까지 빠...,1270,13,1
2021-10-06 16:55,몽준이 니도 1800배 먹고 싶냐?,562,9,0
2021-10-06 16:55,환율 개폭등인데도 호재가 아니냐,863,7,0
2021-10-06 16:48,주가 참 몽준스럽다.,530,6,0
2021-10-06 16:36,잘못했어요 다신 안올테니 본전좀,835,5,0
2021-10-06 16:21,몽준이 개나라당 색히,491,1,1
2021-10-06 16:17,시장마감 상황들 지켜보면서,567,1,0
2021-10-06 16:12,청와대 국민청원하는거 솔직히 웃기지않냐?,545,1,1
2021-10-06 16:08,맨날 쳐 당하지말고 참여좀 하자!!,503,4,1
2021-10-06 15:54,지금까지 안티 했지만 지금부터는 분할매수...,538,1,0
2021-10-06 15:51,예상했던 8만원이 다가오는구나..,636,0,1
2021-10-06 15:48,카타르 lng 중국에 공식 발주. 선박뉴...,768,0,1
2021-10-06 15:47,솔직히 한국에 투자하는건 아닌듯하다,472,0,0
2021-10-06 15:41,동무 거의 다 왔어,485,0,1
2021-10-06 15:34,회사나 열심히 다녀야겠다,591,1,1
2021-10-06 15:28,주식하면서 느낀점,669,4,0
2021-10-06 15:18,청와대 국민청원,548,12,0
2021-10-06 14:53,근데 카타르 노스필드 20조 정도 수주한...,772,0,2
2021-10-06 14:16,바닥인가?,769,1,0
2021-10-06 13:24,염블리 좋다고 한주식,995,2,2
2021-10-06 12:56,급할 필요 있나요..어차피 내년에 팔껀데,834,5,0
2021-10-06 12:54,뉴스에 몇년간 슈퍼사이클이란 글자가 뜬다...,526,0,1
2021-10-06 12:53,제발 그만해.... 나... 나 무서워....,518,0,0
2021-10-06 12:52,ㅋㅋㅋ 염빙,461,0,0
2021-10-06 12:31,올려놔라,506,1,0
2021-10-06 12:07,염이사 추천주 ㅡㅡ,646,4,2
2021-10-06 12:01,한조 양전할때까지 숨참습니다,588,0,0
2021-10-06 12:00,손절..손절..손절,550,2,1
2021-10-06 11:51,ㅋㅋㅋ 너무하네,514,3,0
2021-10-06 11:46,한국조선해양전망..,542,0,0
2021-10-06 11:41,애는 기술적 반등도 없냐?,494,4,0
2021-10-06 11:35,하락장,480,0,0
2021-10-06 11:28,두달만에 연기금 150만주를 던짐,607,7,0
2021-10-06 11:06,카타르 lng선박 수주 = uae원전 수...,938,2,2
2021-10-06 10:52,조선주 수퍼싸이클 ㄹㅇ 개소리,595,2,2
2021-10-06 10:50,한국조선해양은 주식으로써 사망했다,582,2,1
2021-10-06 10:48,탈출하세요.,523,1,1
2021-10-06 10:30,ㄹㅇ...,536,0,0
2021-10-06 10:29,정몽준  권오갑은 죽이고 싶자,547,8,0
2021-10-06 10:25,찬티들 박멸중 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,530,0,2
2021-10-06 10:26,답글:찬티들 박멸중 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,472,3,0
2021-10-06 10:25,한조는 잠수함이냐? 계속 가라앉아,490,3,0
2021-10-06 09:57,한국조선해양은 껍데기 인가요?,545,1,0
2021-10-06 09:10,미장이 살렸다,609,1,1
2021-10-05 22:21,카타르 중국수주,1930,0,1
2021-10-05 22:17,슬슬 사고 있다,725,2,0
2021-10-05 21:02,평단 14만원,1534,2,2
2021-10-05 20:51,청원 동의 부탁,612,6,0
2021-10-05 18:19,이거,1254,2,3
2021-10-05 17:14,심호조선 ipo안하고 대우합병 뜨면 단기...,1389,2,3
2021-10-05 16:42,한국조선해양은 하이닉스입니다.,1639,8,0
2021-10-05 16:37,와 오늘 잘버티네요,715,1,0
2021-10-05 15:53,답글:이걸 방금봤는데 ..,935,2,0
2021-10-05 15:50,개미들도,668,2,0
2021-10-05 16:45,답글:[삭제된 게시물의 답글]★아시나요?,573,3,1
2021-10-05 15:23,현중+대우 큰 그림 그리다가,782,0,1
2021-10-05 15:22,마지막 종가 탈출 추천드립니다.,652,0,3
2021-10-05 15:16,존버 ㅡㅡㅡㅋㅋ,635,2,0
2021-10-05 14:56,대우조선 독자 회생,694,0,1
2021-10-05 14:40,아직 탈출 늦지 않았습니다.,864,1,3
2021-10-05 14:36,105000 에 매수한 전 호구인가요,1136,1,0
2021-10-05 14:17,지금사면 무조건돈번다,711,1,1
2021-10-05 13:49,16층~12층 흑우들,759,0,1
2021-10-05 13:45,기관이 더 팔 한조 주식이 없다.,1171,9,0
2021-10-05 13:36,카타르 수주 공시뜨면 쏩니당,910,0,0
2021-10-05 13:35,"순간급상승,이종목특징",651,0,0
2021-10-05 13:25,개잡주,637,2,0
2021-10-05 12:59,한조수주풍년이 호재가?,650,0,0
2021-10-05 12:47,참 좋은 가격에 줍줍 했습니다,904,2,1
2021-10-05 12:04,곧 하락 시작,1161,2,3
2021-10-05 15:14,답글:곧 하락 시작,467,0,1
2021-10-05 11:31,코스피가 조정을 거의 다 받아갑니다,883,2,0
2021-10-05 11:07,전망 분석 끝났습니다. ',855,1,1
2021-10-05 10:21,개미세끼들 쳐물려가꼬,794,1,3
2021-10-05 10:13,대조인수한다고,881,3,2
2021-10-05 10:01,원래 나스닥은,731,4,0
2021-10-05 09:54,쓰레기회사에,738,0,1
2021-10-05 09:47,연기금 관리자 정권바뀌면 사형될듯,751,10,0
2021-10-05 09:39,이 회사 정체가?,609,0,0
2021-10-05 09:35,연기금이 자국 세계1위 회사를,1105,18,0
2021-10-05 09:27,진심 쓰레기,637,4,0
2021-10-05 09:18,한국증권은 병v신인가????,645,0,0
2021-10-05 09:13,tkdgksrkek     상한가다///...,606,0,0
2021-10-05 08:31,천천히 내려 온나,634,0,0
2021-10-05 07:32,낙동강 오리알,762,0,0
2021-10-05 06:38,에라이 이런쓰레기주식을.왜사는거냐 ㅋㅋㅋ...,991,0,5
2021-10-05 00:31,어릴 때 학대 받던 아이는 커서,1300,3,1
2021-10-04 23:49,다우 나스닥 폭락중 ㅋㅋㅋㅋㅋㅋㅋㅋ,1379,4,5
2021-10-04 23:45,반등확실한 이유,745,0,1
2021-10-04 23:07,카타르 LNG선 중국에서 4척수주한듯한데,1126,1,6
2021-10-04 22:08,7만 대기,715,2,3
2021-10-04 22:03,신조선가 업데이트,1001,5,0
2021-10-04 21:54,망했나?,702,0,0
2021-10-04 19:15,한조 오랜만,875,0,0
2021-10-04 18:58,돈깡같은 사기꾼벌레는 지금도  유투브로 ...,1348,16,3
2021-10-04 15:31,소위 주식 전문가 유튜바 양반들은,1588,20,0
2021-10-04 15:28,배의 수명은 30년이다 많이줘야 25년이...,1567,7,6
2021-10-04 14:34,모두들 잊은 모양인데.,1365,7,1
2021-10-04 13:30,헝다 거래정지ㅋㅋ  내일 잣댔다고 보면된...,1942,3,3
2021-10-04 13:27,지금 떠들어본들 아무 의미없다,1153,3,0
2021-10-04 12:06,선박교체주기는 30년이다 아직멀었다,1370,1,5
2021-10-04 12:01,이렇게 다 알려주는 이유는,1466,1,0
2021-10-04 12:00,외인매수는 개뿔 ㅋㅋㅋㅋ,1172,0,3
2021-10-04 11:48,한조와 현중,1481,5,3
2021-10-04 11:11,주식시장 당분간 폭락장 내년까지,1209,1,2
2021-10-04 10:26,그만해~이러다 우리 다 죽어~~~~~,1281,3,0
2021-10-04 07:25,외국인 매입한다...,1860,1,1
2021-10-04 02:49,코린이입니다. 코스피차트,1997,1,5
2021-10-04 02:37,현대중공업에서 왔습니다,1882,1,0
2021-10-04 02:08,이미 조선주 수퍼싸이클은 끝났다,2257,2,4
2021-10-03 22:43,한국조선해양일봉추세및5일~반등시매도축소추...,1952,0,0
2021-10-03 22:43,이동네,1256,0,0
2021-10-03 19:30,"★대장동 개발사업은,,,,,,,,,,,,...",1525,7,12
2021-10-03 17:41,주가 상승에 대한 근거.,2035,23,3
2021-10-03 17:15,내년 이후 조선업 편입 비중을 보라,1816,9,1
2021-10-03 16:17,지금 가격에서 8만원 간다 6만원 간다 ...,2012,13,3
2021-10-04 16:43,답글:지금 가격에서 8만원 간다 6만원 간다 ...,276,0,0
2021-10-03 15:52,개족보좀 설명좀..,1697,4,0
2021-10-03 14:57,답글:[삭제된 게시물의 답글]클락슨조선가 들고...,1604,1,0
2021-10-03 13:57,애들아 형이야.ㅎ즐건주말이다.,1649,0,2
2021-10-03 13:07,진짜 주린이들이  많긴하구나,1642,0,4
2021-10-03 15:12,답글:[삭제된 게시물의 답글]3년뒤에 57만원...,1439,0,1
2021-10-03 11:45,10년 묻었더니,2146,15,2
2021-10-03 10:38,현대중공업 사야 하는 이유,1905,3,1
2021-10-03 09:42,원자재값이 너무 올라와서  힘들어,1738,0,0
2021-10-02 23:28,문재인대통령이,2425,4,5
2021-10-02 22:25,화요일 가격,1897,5,1
2021-10-02 21:02,뭐하는 회사인지,1321,0,0
2021-10-02 18:40,왜그러는거야..,1808,1,0
2021-10-02 18:19,대우조선해양을 인수하게 되면 인수 후 지...,1896,0,2
2021-10-02 18:05,한국조선해양..향후 큰일 낼 회사다...,2291,15,0
2021-10-02 17:53,목표가,1800,7,0
2021-10-02 17:27,질문이 있습니다,1696,3,0
2021-10-02 16:20,국민청원 합시다ㆍ꼭ㆍ반드시,1474,6,0
2021-10-02 16:01,제생각에는요,1537,2,2
2021-10-02 13:54,담주 조선주 마지막 기회네 머크사 코로나...,1989,1,1
2021-10-02 12:21,조선주 수퍼싸이클 ㄹㅇ 개소리인이유,2052,1,16
2021-10-02 12:15,"와,, 기어코 지지선까지 왔네요",1591,1,0
2021-10-02 12:14,생각해보니 열받네,1561,1,1
2021-10-02 10:14,☆선박의 교체주기☆,2009,9,3
2021-10-02 08:57,얼른 8만원 와라,1586,0,3
2021-10-02 04:45,긴급속보,1810,0,0
2021-10-02 01:25,한국조선해양의 주가가 하락시,2220,4,2
2021-10-02 00:29,이번년도 주가,1898,2,1
2021-10-01 23:35,TV인지 유튜브인지,1870,2,1
2021-10-01 22:46,여기찬티믿지마라,872,0,3
2021-10-01 22:35,정씨일가야,679,6,0
2021-10-01 22:30,그냥 지켜보는거 말고는 답없다,728,1,0
2021-10-01 22:29,상장폐지되진 않겠죠?,1011,0,0
2021-10-01 21:30,어차피 지금 이렇게 글 많이 올려주지만,1160,13,1
2021-10-01 21:02,정말 궁금해서 그런데.. 지주사의 개념이...,1374,1,0
2021-10-01 20:55,반드시 반등할거어요,1266,9,0
2021-10-01 20:20,목표가26만원드립치는찬티,893,1,4
2021-10-01 20:15,그냥 내년 부터 들어와라,818,1,2
2021-10-01 20:07,95층에서 기술적 반등 나올듯..,794,0,3
2021-10-01 19:56,물타기 하지마세요,774,5,3
2021-10-01 20:17,답글:물타기 하지마세요,677,0,0
2021-10-01 19:49,13만에삿는데 이제물좀타야겠다,870,1,0
2021-10-01 20:20,답글:13만에삿는데 이제물좀타야겠다,660,1,0
2021-10-01 19:48,조선주는 참..,697,0,0
2021-10-01 19:01,참고로 조선주 수퍼싸이클은 애초에 허상이...,814,5,6
2021-10-01 18:59,턴어라운드,1123,12,3
2021-10-01 18:56,권오갑 내년 또 할듯. 대우조선 인수 내...,750,1,0
2021-10-01 18:53,11월 8만원이 보인다...ㅎㅎㅎ,751,0,0
2021-10-01 20:26,답글:11월 8만원이 보인다...ㅎㅎㅎ,533,0,0
2021-10-01 18:42,내년이면 20만원은 족히 가지 않겠냐?,872,2,2
2021-10-01 18:38,외국인이산다고 구라치고있네,777,0,3
2021-10-01 18:21,오늘 추세선 하단에 걸치면서 마무리됐다,728,0,0
2021-10-01 18:16,근데 외국인은 왜 계속 사는거죠?,931,0,0
2021-10-01 18:16,한국조선해양은 지금이라도 파는게 답.,703,0,2
2021-10-01 18:02,여기주주들에게..,655,0,5
2021-10-01 18:00,아름답다...,580,0,0
2021-10-01 17:52,돈있으면 왕창 사서,634,1,0
2021-10-01 17:35,3년뒤에 63만원간다는인간어디갔냐,844,1,1
2021-10-01 17:26,주식 소각하라,625,2,1
2021-10-01 17:26,이윤은 환상이고 손실만이 현실이다.,596,0,0
2021-10-01 17:04,시련은 있어도 실패는 없다,739,2,2
2021-10-01 16:58,외인따라 사면 이꼴이 납니다,660,0,0
2021-10-01 16:52,신동엽 시인의 껍데기는 가라,593,0,0
2021-10-01 16:35,월봉챠트 깨졌네 지옥구경잘하시길,686,0,5
2021-10-01 16:27,갑자기 청와대청원 하라고..,712,0,3
2021-10-01 16:21,현중이 상장되지 않았다면,981,3,2
2021-10-01 16:13,이제와서 청원으로 징징거리는건 뭐냐,651,0,7
2021-10-01 16:12,연기금 기관 쓰레기들 죽여야,591,6,0
2021-10-01 15:58,회사 문닫나? 10만원 깨졌네 ㄷㄷ,748,0,0
2021-10-01 15:51,현대중공업 재상장으로 피해를 보는 한국조...,903,14,0
2021-10-01 16:07,답글:[삭제된 게시물의 답글]현대중공업 재상장...,600,4,0
2021-10-01 15:45,동참해 주세요~~ㅠㅠ,739,14,0
2021-10-01 15:39,현대중공업 지주 밑에 있으니 주가도 ...,623,1,0
2021-10-01 15:35,'현대중공업 재상장에 대한 국민청원' 동...,716,8,1
2021-10-01 15:33,어 안팔아,638,3,0
2021-10-01 15:26,돈깡이 이 종목샀다고 언급하고 40% 빠...,1267,15,3
2021-10-01 15:24,손절도 못하고 미쳐버리겠네.   쓰벌~,713,0,0
2021-10-01 15:22,코스피 100포인트 하락에 5프로 하락?,629,0,0
2021-10-01 15:19,하.... 간만에 자의로 산 주식인데,636,0,0
2021-10-01 15:19,조선 개잡주...,618,0,0
2021-10-01 15:15,26만원 목표가같은 소리하고있네 ㅋㅋ,800,0,4
2021-10-01 15:11,손절,650,0,0
2021-10-01 15:11,망해라 그냥,571,3,0
2021-10-01 15:10,"자, 한조 주가도 주가지만 지수 얘기 좀...",864,7,2
2021-10-01 15:09,염병하고 있네,588,1,0
2021-10-01 15:08,조선 업종이 이렇게 어려운 줄 몰랐...,598,0,0
2021-10-01 15:06,조선이 이렇게 어려운데,621,0,0
2021-10-01 15:04,현중지주랑 시총 맞추고 합병할듯,640,0,0
2021-10-01 15:03,매도는 진짜 지능순,675,2,0
2021-10-01 15:01,포기합니다,843,0,0
2021-10-01 15:01,전설의 불사조 가격 다와간다,622,0,0
2021-10-01 15:00,띠딩 띠딩,576,0,0
2021-10-01 15:00,경영진들,562,1,0
2021-10-01 14:59,머선129,567,0,0
2021-10-01 14:57,9만 초반 까진 각오해야.,698,0,0
2021-10-01 14:57,ㅅㅂ,550,0,0
2021-10-01 14:46,주가가  참 개꿀이다,603,0,0
2021-10-01 14:41,걍 한조 상폐시키죠,660,2,0
2021-10-01 14:27,배의 교체주기는 20년이 아니라 30년이...,832,1,2
2021-10-01 14:19,9만원대네..,636,0,0
2021-10-01 14:08,돈깡아 혹시보고있니,968,4,0
2021-10-01 14:05,빠져라~,601,0,1
2021-10-01 14:03,한조해 시총 3조까진간다,615,0,1
2021-10-01 14:03,염불인지 염불리인지 조심해라 진짜.,942,2,1
2021-10-01 14:02,아 진짜 씨ㅇ ㅜㅜ,755,1,0
2021-10-01 14:02,갑자기 사명을 한조로 바꾸더니,603,1,0
2021-10-01 13:56,○□◁,586,1,0
2021-10-01 13:56,투자실패 인정,693,1,0
2021-10-01 13:52,한조,641,0,0
2021-10-01 13:43,돈벌고  싶죠? 그럼 일단.,641,0,1
2021-10-01 13:42,상장폐지될듯,728,1,0
2021-10-01 13:38,한국조선해양,622,1,0
2021-10-01 13:34,타도~,584,2,1
2021-10-01 13:34,육개장 얘기로 도배되야 저점이다.,667,0,0
2021-10-01 13:32,200손절박고 나왔습니다 하,767,3,0
2021-10-01 13:26,이주식 산사람들 특징,749,1,1
2021-10-01 13:20,어차피 오를 주식이라 하나도 걱정이 안되...,1061,6,1
2021-10-01 13:18,가격 좋고..,788,1,0
2021-10-01 13:16,한조 주주 되고 싶었던것도 아니고.,728,13,0
2021-10-01 13:13,백날 청와대 청원해봐라 그게 되나,638,1,3
2021-10-01 13:11,irregular flat,670,0,0
2021-10-01 13:08,한국조선해양이 떨어지는 이유 알려줌.,848,0,0
2021-10-01 13:05,솔직히,722,2,0
2021-10-01 13:04,이렇게 주가가 계속 떨어지는데..,641,0,0
2021-10-01 13:02,돈깡믿고 산 애들은 바보냐 ??,869,4,1
2021-10-01 12:56,돈깡이고 염블리고 간에 멀 믿고 샀냐,659,0,0
2021-10-01 12:51,;;; 이거 추천해준 유튜버들,782,1,1
2021-10-01 12:47,개조선,588,1,0
2021-10-01 12:45,삼중 유증하면 삼중과 시총 비슷,707,0,0
2021-10-01 12:43,조만간 6 만원 올듯,660,0,0
2021-10-01 12:42,이셋기 지주회사치곤 개비싸긴함,652,0,0
2021-10-01 12:42,희망이 안보이네,575,1,0
2021-10-01 12:37,지주회사,597,1,0
2021-10-01 12:26,염블리가 좋다고 했던 종목,754,1,0
2021-10-01 12:18,○△□,592,1,0
2021-10-01 12:18,한국조선해양 청원 동의 바랍니다.,655,2,0
2021-10-01 12:17,애널리스트들 8만원 대 사서  올라간다 ...,637,0,0
2021-10-01 12:15,9만 10만 사이,730,0,0
2021-10-01 12:13,한국조선해양 어쩔,636,2,0
2021-10-01 12:10,내년에는 현대삼호중공업도 분리상장,803,2,0
2021-10-01 12:08,아우짜증 돈깡,734,0,0
2021-10-01 12:02,내 경험상,793,2,3
2021-10-01 12:02,현중이 대장이지..,614,0,1
2021-10-01 11:56,이건 끝이없이흐른다,599,0,0
2021-10-01 11:55,조선업 부흥끝나고 10년침체기  접어들었...,651,0,0
2021-10-01 11:55,다른건 모르겠고 이것만큼은 확실히 느끼고...,656,2,0
2021-10-01 11:53,돈깡이 추천한 종목이람서요?,889,1,0
2021-10-01 11:51,와... 고민중에 있다..,663,0,0
2021-10-01 11:48,오늘 같은 날은 그냥 하한가로,590,0,0
2021-10-01 11:46,이모 여기 국밥 한그릇 말아주세요~~~`,587,0,0
2021-10-01 11:46,내가 버핏이라면 이거 산다.,675,0,1
2021-10-01 11:43,미포랑 한조만 들고있는데,670,1,0
2021-10-01 11:43,연기금 오늘은 좀 심하다 싶어서 안던지나,617,0,0
2021-10-01 11:42,지금부터,593,0,0
2021-10-01 11:41,호가 안비게,574,0,0
2021-10-01 11:32,ㅋㅋㅋㅋㅋ,586,0,0
2021-10-01 11:30,소액주주 힘을 보여 줍시다. 윤리을 모르...,699,8,0
2021-10-01 11:28,PBR 0.66,655,0,0
2021-10-01 11:23,6만원 간다,623,0,0
2021-10-01 11:23,팔지도 않고 뭐하는거여,602,0,0
2021-10-01 11:20,떨어질때마다 사모으는중,924,3,2
2021-10-01 11:18,와우~ 이 시점에 물타면...,643,0,0
2021-10-01 11:13,Buy The Dip,629,0,0
2021-10-01 11:12,물 타기 좋은날 물탔습니다.,628,3,2
2021-10-01 11:09,"자~~""날이면 날마다 오는게 아니야",653,0,0
2021-10-01 11:09,반토막나도 그러려니함,677,5,0
2021-10-01 11:06,주식은 답이 없습니다.,656,3,0
2021-10-01 11:03,이거 13만원,676,0,0
2021-10-01 10:57,적정가,610,0,0
2021-10-01 10:54,6만원간다,609,0,0
2021-10-01 10:52,거래량 거의 없는 음봉이다,877,3,2
2021-10-01 10:49,몽가의 끝없는 욕심,625,2,0
2021-10-01 10:49,현중 교차매매로,622,0,0
2021-10-01 10:48,정몽준이는 회사 쪼개고  유증해서,619,2,0
2021-10-01 10:44,아...,603,0,0
2021-10-01 10:43,정몽준  권오갑은 반드시 망해야,658,7,0
2021-10-01 10:43,주식하는사람이라면,653,2,0
2021-10-01 10:38,다음주,635,0,0
2021-10-01 10:36,Sibalsiabl,624,1,0
2021-10-01 10:36,"폭스콘, 전기차 생산 임박..로즈타운모터...",633,0,0
2021-10-01 10:33,9.3만에 삽니다.,624,0,0
2021-10-01 10:30,근데 진짜 희안한게,761,3,2
2021-10-01 10:23,외인  어쩌냐? ㅋㅋㅋ,676,1,0
2021-10-01 10:22,현대중공업 떨어저 나갔다,804,0,1
2021-10-01 10:21,염이사 망햇다,818,1,1
2021-10-01 10:17,다른종목들은 오르다가 내리는데,608,1,1
2021-10-01 10:15,쓰레기 경영진에 분노를 표출합시다!,639,1,2
2021-10-01 10:12,calm down.....,855,0,1
2021-10-01 10:10,주식은 생물이라  하는데,634,1,0
2021-10-01 10:10,5달뒤에 26만원간다는인간어디갔냐,794,2,0
2021-10-01 10:08,"형님들 물타기해서 평단 138,100원인...",753,1,0
2021-10-01 10:17,"답글:형님들 물타기해서 평단 138,100원인...",633,2,0
2021-10-01 10:05,돈깡...ㅠㅠㅠ,707,2,0
2021-10-01 10:01,이종목은,647,0,0
2021-10-01 10:01,여기서 더 빠지면 작년 11월 수준이네ㅋ...,807,4,0
2021-10-01 10:00,한조 얼마가 적정가냐?,1080,0,1
2021-10-01 09:59,5달전부터 나 욕한자?,771,1,4
2021-10-01 09:58,개양아치 회사,619,1,0
2021-10-01 09:55,여기도 산은이 연관되있네 hmm도 나락갔...,681,0,0
2021-10-01 09:53,지옥으로 사라질 회사,603,1,0
2021-10-01 09:53,야야 빨리와봐,601,0,0
2021-10-01 09:53,한조오~~!!!!!!!!,607,0,0
2021-10-01 09:52,2천원 더  싸게,599,0,0
2021-10-01 09:50,공포다 더 흔들면 우수수,630,0,0
2021-10-01 09:48,야들아,610,0,1
2021-10-01 09:46,돈깡 유투브 댓글보면 겁내 수상함.,1136,8,1
2021-10-01 09:46,감사합니다,608,1,0
2021-10-01 09:46,3년전 유증가 98800  왔네.,855,0,0
2021-10-01 09:45,나쁜 사람들,633,3,0
2021-10-01 09:45,염XX 진짜 한번 면상 보고싶다.,635,3,1
2021-10-01 09:43,이제 믿냐? 형이야..,798,0,2
2021-10-01 09:15,형말 이제 믿을래?,882,2,2
2021-10-01 07:55,PBR 1배 미만의 가치주,897,0,3
2021-10-01 07:48,애들아형이야.ㅋㅋ 올만이다.,814,0,3
2021-10-01 08:39,답글:오지랍 오지네..,616,0,0
2021-09-30 23:33,한국조선해양 들고있는 흑우들에게,1501,7,2
2021-09-30 23:18,시간외  101500원 먼 유증?,690,0,1
2021-09-30 23:17,슈퍼사이클온다 묻고 존버하라!!!,596,0,0
2021-09-30 22:27,기관연기금,552,1,0
2021-09-30 21:57,유증을 한다는데 이거 좀 구체적으로 알려...,1192,0,0
2021-09-30 21:19,대조와의 합병 관련하여,869,0,0
2021-09-30 21:07,차라리 합병이 불발?으면 좋겠다,754,5,0
2021-09-30 21:05,14층에,544,0,0
2021-09-30 20:50,지금 현중하고  한조가   차이  있지만,1073,15,1
2021-09-30 20:01,기관 한조는 팔고 현중은 사고 언제까지 ...,754,3,1
2021-09-30 19:18,향후 한국조선해양 전망,1216,15,0
2021-09-30 19:14,청원 동의 부탁합니다.,633,9,0
2021-09-30 19:00,조선주도 아님,558,1,0
2021-09-30 18:58,유증 정정하면 이것도 타격큰거아니냐?,627,0,0
2021-09-30 18:47,비관론자들아,651,0,0
2021-09-30 18:45,진짜,565,0,0
2021-09-30 18:13,유증 정정공시 안보이냐?,764,1,0
2021-09-30 17:51,유상증자 공시보고 놀래는 쥬린이 등쉔들 ...,1089,2,0
2021-09-30 17:51,꼭 투표해주세요,665,1,1
2021-09-30 17:22,유상증자 공시,1592,0,6
2021-09-30 16:21,야호 500원 올랐다,693,0,0
2021-09-30 16:04,야이 멍청이들아..,745,5,1
2021-09-30 15:59,산업은행은 참 능구렁이같아,802,4,0
2021-09-30 15:54,조선 1도 모르는 리포트...,773,7,0
2021-09-30 15:49,"15만원, 16만원 하던 주식이",757,8,0
2021-09-30 15:37,여기 토론방 곡소리나는데 다들 얼마에 물...,1167,1,0
2021-09-30 14:58,한국조선해양 관련 국민청원 부탁드립니다~,930,22,1
2021-09-30 14:57,알맹이가 빠져나간 한조에는 뭐가 남았을까...,673,5,0
2021-09-30 14:34,하루종일 시소타는중,673,4,1
2021-09-30 14:33,연장은 무슨 파토내라.,636,4,0
2021-09-30 14:26,한국조선해양이 좋은 이유,1074,14,1
2021-09-30 15:03,답글:한국조선해양이 좋은 이유,596,4,0
2021-09-30 14:19,음 그냥 이 가격이네,623,3,0
2021-09-30 14:15,이거 요즘주가 미동도없네,587,1,0
2021-09-30 14:12,야 오백원 오르고,600,0,0
2021-09-30 13:56,Eu승인,713,1,0
2021-09-30 13:40,■염이사님.이제 그만 부담을 덜어놓으셔요,937,0,6
2021-09-30 13:29,외인들 2달간 줄기차게 매수하는 이유가?,1142,3,1
2021-09-30 13:29,현대중공업의 희생양,619,3,1
2021-09-30 13:20,선생님?  연락주세요,676,3,0
2021-09-30 13:06,죽은자식 랄부 아직도 만지네 옆동은 떡상...,599,0,0
2021-09-30 13:04,조선주도 아니고 아무것도 ?음,692,1,0
2021-09-30 12:54,한국조선해양 현대중공업 재상장 관련 동학...,901,30,0
2021-09-30 12:53,현중이랑 완전 따로노네,615,2,0
