날짜,댓글,조회수,좋아요,싫어요
2020-12-09 23:48,답글  삭제된 게시물의 답글 여러분  bjt가   ,84,0,1
2020-09-29 10:06,뭔가 일부러 못오르게 하는 느낌적인 느낌   ,389,2,6
2021-06-17 09:27,이베이 인수가 진짜 크구나   ,243,3,0
2021-04-29 10:03,공매도 시작하면 답나오죠 ,112,0,1
2021-06-17 11:49,신세계그룹의 대장은 원래,205,2,0
2020-09-02 15:27,이마트 인생걸어도 안망함    쫄릴것두없   ,241,0,0
2021-05-06 08:47,메리츠화재팔고 이마트 사고 피보고있네,157,0,0
2021-10-22 14:08,염라대왕 등판      마트는 꿈이었나    ,455,2,0
2022-06-21 09:15,진짜 관리안하냐      ,116,1,0
2021-03-13 17:11,놀이동산인가  ,509,9,4
2021-05-18 14:06,내년상반기   만냥,246,1,4
2021-06-23 10:40,이베이 발빼고 싸지면 사던가해,150,2,0
2021-07-28 16:16,역주행 투자피하라  월급쟁이와 가난뱅이가   ,228,0,0
2020-06-25 22:01,답글  삭제된 게시물의 답글 정부가 털어먹을게   ,85,0,6
2022-04-21 14:06,배당,520,0,0
2022-01-11 22:03,어쩜좋아 ,76,0,0
2021-06-06 11:45,애국 정치 테마주    ,180,3,0
2021-12-20 13:59,맘대로하던지,244,0,2
2022-06-10 09:25,일베 대장주,132,8,0
2021-07-27 14:06,내가 보기엔,139,0,0
2020-11-27 15:19,마지막 떨구지 않고 가주는것도 고맙네요 ,248,3,2
2022-01-02 18:15,답글 알겠다고 그만좀해라,153,0,0
2022-07-03 13:00,윤석열대통령   분간   개국 정상과 세   ,287,8,6
2022-03-04 07:56,다우 나스닥 확인하세호 ,196,2,3
2021-04-27 17:02,팔면 오른다는분들 몇분만 팔아주세요,457,6,0
2020-11-12 09:21,  만까지,156,1,1
2022-05-19 14:20,재무가 이렇게 우량한데 왜 자꾸 떨어지냐   ,201,2,2
2021-02-18 09:41,오늘도,162,1,0
2021-06-17 11:23,          벽 치아라  ,144,1,0
2021-07-22 15:50,  ,222,5,0
2021-01-07 12:05,저 장볼때,274,1,0
2022-01-24 09:50,정용진이 말한 코리아 디스카운트,298,6,2
2020-12-07 08:37,외인 매수 시작,244,0,0
2021-09-10 09:04,내가 좋아하는 주식은 떨어질때 웃어라,342,4,0
2021-08-10 15:23,여러분 ,329,2,1
2022-02-20 00:52,엔솔이랑 쓱을 비교하네 거참,430,3,0
2022-03-03 14:17,이커머스가 급증했다고 하네요 ,302,0,0
