,날짜,댓글,조회수,좋아요,싫어요
469,2022-02-28,답글:[삭제된 게시물의 답글]파셨으면 그냥 가...,354,5,1
470,2022-02-28,잡주가 되가는구나,363,11,0
471,2022-02-28,배당주는 떨어질때 사면 좋다던데,906,8,4
472,2022-02-28,오늘은 양봉??,429,3,6
473,2022-02-28,금감원 공매도 조사 신고완료. 동참해주세...,534,11,1
474,2022-02-28,삼성 국민연금 주가조작...,449,3,2
475,2022-02-28,더럽게 경영하네,370,6,1
476,2022-02-28,공매도 놈들 게시판와서 겁주면서 얼른 팔...,395,3,2
477,2022-02-28,배당률 6.35프로. 공매도놈들아. 고맙...,457,6,2
478,2022-02-28,진짜 짜증나네,386,3,1
479,2022-02-28,자사주 매입해 주가관리,412,2,1
480,2022-02-27,삼성화재 안전마진 간단 분석...,584,7,5
481,2022-02-27,10년전보다 지금이 싸다,427,0,4
482,2022-02-27,이제 오른다,531,2,3
483,2022-02-27,"삼성생명,화재 사기꾼 기업",513,5,1
484,2022-02-27,이거는,477,3,1
485,2022-02-26,3월9일 선거전까지,633,4,3
486,2022-02-26,삼성화재에,688,10,1
487,2022-02-26,삼성화재 측 관계자는 보세요,644,15,1
488,2022-02-26,주주들과 한 약속을 지키지 않는 삼성,768,15,5
489,2022-02-25,[말뫼의 눈물] => [한국인의 눈물]=...,508,0,4
490,2022-02-25,근데 주주분들 주총장 들어갈순있으세요?ㅋ...,668,7,3
491,2022-02-25,ㅋㅋㅋ종토방을 기사로 써줬군요,578,16,0
492,2022-02-25,재용이 대구빡 빠악  후려.처불거다 .,355,5,0
493,2022-02-25,주총 감당가능하냐 삼화 너네?,402,13,0
494,2022-02-25,연기금.,352,4,1
495,2022-02-25,삼화 직원 및 공매세력 게시판 보고있냐?,604,34,0
496,2022-02-25,이마트 자사주 매입 백만주 한다,577,22,0
497,2022-02-25,건희가 요기서 조작 허는것 같은데.,345,3,5
498,2022-02-25,저는 작년년말배당시즌에 매매했었는데,661,1,7
499,2022-02-25,답글:[삭제된 게시물의 답글]삼화 주가조작 하...,342,6,0
500,2022-02-25,공매도 의혹사건 설명 좀 부탁,526,11,0
501,2022-02-25,아작 나는구나.. 3개월 뒤에 만나요!!,478,3,1
502,2022-02-25,ㅇㅈㅇ,364,9,0
503,2022-02-25,16까지는 그냥 뺄거 같은데...,468,6,1
504,2022-02-25,재용이 대구빡 빠사빈다 .,322,8,1
505,2022-02-25,공매 칠때는 좋지만 숏커버할려면,421,1,2
506,2022-02-25,한화손해는 날아가네,382,5,0
507,2022-02-25,공매도는 겁먹을필요없음..,484,5,1
508,2022-02-25,공매뉴스,437,6,1
509,2022-02-25,재용이 썩을넘 대구박 쪼개빈다.,313,1,1
510,2022-02-25,외국인은 사는데 기관이 열심히 파네,423,3,1
511,2022-02-25,보험사가 망해도 이러진 않겠다,282,3,1
512,2022-02-25,공매도친놈들,266,3,3
513,2022-02-25,약속 어긴 회사 물먹이네!!,292,9,1
514,2022-02-25,19층도 깨졌네...,194,3,0
515,2022-02-25,대단허다,181,5,0
516,2022-02-25,15층 떨어질거 각오해야할듯,179,5,1
517,2022-02-25,답글:[삭제된 게시물의 답글]그래서 집단적으로...,129,2,0
518,2022-02-25,19만원도 깼네,277,11,0
519,2022-02-25,공매도 놀이터냐? 삼성이라는 이름이 아깝...,194,3,0
520,2022-02-25,내용,244,1,3
521,2022-02-25,답글:[삭제된 게시물의 답글]회사가 잘했다는걸...,130,1,1
522,2022-02-25,답글:[삭제된 게시물의 답글][삭제된 게시물의...,111,1,0
523,2022-02-25,똥주식 가지고있는 호구있는가,128,2,1
524,2022-02-25,사면  되겠어,127,2,1
525,2022-02-25,NH 정준섭 연구원이라는 놈?,228,6,0
526,2022-02-25,배당성향 뭣이 중헌디?,316,2,7
527,2022-02-25,nh투자의견 하향 그걸 뉴스,247,2,4
528,2022-02-25,합법적 주가조작인가?,161,6,2
529,2022-02-25,배당율 ...,181,1,3
530,2022-02-25,아,122,3,2
531,2022-02-25,개미주주들의 힘을 보여줘야 합니다,221,6,3
532,2022-02-25,IR 전화 안받는데 통화되신분 이후 계획...,279,0,6
533,2022-02-25,삼성생명 삼성화재,170,5,2
534,2022-02-25,그 전화번호 올려주신 sang님 ..,146,5,2
535,2022-02-25,"DB,현대해상은 양반집이고..",166,4,2
536,2022-02-25,나하나 대여서비스 괜찮겠지?,153,6,1
537,2022-02-25,혹시 여기,167,4,2
538,2022-02-25,매일 300만원씩  5일째 ㅠ ㅠ,226,2,2
539,2022-02-25,삼성이름에  똥먹칠하네,132,2,1
540,2022-02-25,올려 임뫄 그냥,114,0,0
541,2022-02-24,삼성화재 IR과의 통화요약,372,2,4
542,2022-02-24,와....현상 익절하고 삼화 살까 하다 ...,255,2,4
543,2022-02-24,또 그리고 전쟁 핑계 대고  작년 처럼 ...,222,2,2
544,2022-02-24,여기 게시판에 공매도 알바 활동함.,183,5,2
545,2022-02-24,주주와의 약속 깬 삼화 공매도 폭탄,217,4,0
546,2022-02-24,배당 성향은 트집이지.,277,3,2
547,2022-02-24,작년  왜놈 한놈 줄창 나게  매도 할때...,189,2,1
548,2022-02-24,시팍 거지같은 회사 띵박아치 파악.,181,3,0
549,2022-02-24,힘들다,190,6,0
550,2022-02-24,삼성,188,4,0
551,2022-02-24,?~~ 손절하고 간다,379,8,0
552,2022-02-24,현대해상 정리하고 여기 들어올까 엄청 고...,400,0,9
553,2022-02-24,"192,500원 붕괴",323,4,1
554,2022-02-24,금리인상 눈치채고 1년째 들고 있는데,573,14,0
555,2022-02-24,주주가치 제고를 안하니 공매도세력들 놀이...,244,7,0
556,2022-02-24,주가 관리하는 듯. 194000원에 매물...,590,3,7
557,2022-02-24,신용이 제로인 종목은 첨보네,327,2,0
558,2022-02-24,배당수익률 6.22%달성,754,3,6
559,2022-02-24,내가 회사 욕했을때,334,8,2
560,2022-02-24,풀배팅 마렵네 고민된다,479,2,4
561,2022-02-24,국장 개스피는 답없다,258,2,1
562,2022-02-24,외국인 보유율은 더늘었네 ㅋ ㅋ 참나,350,3,3
563,2022-02-24,마,242,4,1
564,2022-02-24,여기는 심하게 흔들릴꺼는 없음,550,2,5
565,2022-02-24,긴급속보,345,0,4
566,2022-02-23,삼성화재 주가 25만원 이상 가고 있어야...,472,8,4
567,2022-02-23,"거짓말의 수준을 넘은 ""사기"" 죠",427,18,1
568,2022-02-23,좆쌀,296,6,4
569,2022-02-23,연기금,576,1,3
570,2022-02-23,내일 금리발표,618,3,3
571,2022-02-23,공매도로 치고 주가떨어트려도 배당 120...,534,2,8
572,2022-02-23,그래서 배당 얼마주는데요?,773,5,7
573,2022-02-23,손보중 유일하게 떨어지네,337,5,1
574,2022-02-23,이 못된 죄용이 자식,261,4,3
575,2022-02-23,'22년 배당은,383,2,2
576,2022-02-23,다시 오르겠죠?,360,0,4
577,2022-02-23,쓰레기 같은 회사 ㅋㅋㅋㅋㅋㅋㅋ,264,7,1
578,2022-02-23,싸게 사서 들고 있는거지,279,6,1
579,2022-02-23,어디까지 떨어질까요?!,568,10,1
580,2022-02-23,노조들은 진짜..,281,7,1
581,2022-02-23,언제 회복 되려나요??,233,1,1
582,2022-02-23,추매해야 하나,249,1,4
583,2022-02-23,뭐 이런 양아치 회사가 있누?,231,6,1
584,2022-02-23,거래량 터진 장대음봉 모르는 호구있는가,277,4,2
585,2022-02-23,IR전화 전부 다 합시다........,308,6,1
586,2022-02-23,다른 손보사 신고가 삼성화재 신저가...,309,4,2
587,2022-02-23,현대해상 다팔구 이걸루 갈아 타야하나,550,2,10
588,2022-02-23,답글:맞습니다. 현대해상 다팔구 이걸루 갈아 ...,189,0,3
589,2022-02-23,오늘의 단상,470,13,5
590,2022-02-23,큰손몇명만 주가부양혀도,280,1,5
591,2022-02-23,ir부서 연결해달라니,324,6,2
592,2022-02-23,자사주매입,318,4,3
593,2022-02-23,현대해상,250,4,2
594,2022-02-23,답글:[삭제된 게시물의 답글]신고할 방법있나요...,112,0,1
595,2022-02-23,배당 실망이라지만,305,3,9
596,2022-02-23,답글:배당 실망이라지만,184,2,2
597,2022-02-23,금리인상지속과 배당6프로이상인데 공매도 ...,415,2,6
598,2022-02-23,삼성화재 약속을 어겼으면 대책을 내놔야 ...,228,6,2
599,2022-02-23,공매도 과열종목 지정(공매도 거래 금지 ...,210,1,2
600,2022-02-23,이죄용 이사악한 놈아,220,3,4
601,2022-02-23,"전쟁은,시작에불과,연이은,참담한보도는,주...",215,0,2
602,2022-02-22,15마넌,344,11,2
603,2022-02-22,역시 공매도 맞네요. 공매도과열종목 지정...,315,8,4
604,2022-02-22,ㄷㄷ배당락이 두번이네,339,13,1
605,2022-02-22,배당 6프로인데 무슨걱정. 공매도세력들 ...,819,13,10
606,2022-02-22,이게 뭐냐?,219,5,0
607,2022-02-22,개미 너무 꼬였네,255,10,4
608,2022-02-22,삼성이 방어,745,1,9
609,2022-02-22,공매도 터졌네,293,4,3
610,2022-02-22,괜찬어유,277,1,7
611,2022-02-22,"2년전3월에 122,000원  1500주...",467,5,7
612,2022-02-22,주주보다 직원??,363,4,0
613,2022-02-22,개소리고 그냥 외국계 차명계좌지갑에서 돈...,444,4,6
614,2022-02-22,삼성화재도 공매도의 희생양,276,4,4
615,2022-02-22,여기,203,2,3
616,2022-02-22,노빠꾸네;,232,5,2
617,2022-02-22,배당축소로  하락. ㅋㅋㅋㅋ,371,4,3
618,2022-02-22,이게 뭐냐?,226,4,2
619,2022-02-22,배당주가 배당성향 축소하니 당연히 팔지,264,5,3
620,2022-02-22,뜬금없네요..,281,2,1
621,2022-02-22,삼성화재 레포트 공유-신한금융투자,392,5,2
622,2022-02-22,",금리상승 재료도 있고 ㅋㅋ",257,4,1
623,2022-02-22,기관들 털린가격대가 작년에 ㅋㅋ,382,4,1
624,2022-02-22,어제 산사람 손드세요,335,5,4
625,2022-02-22,52주 신저가 가즈아~~,349,5,0
626,2022-02-22,주주 배신하고 시장을 사기치는 기업은,303,15,0
627,2022-02-22,역시 삼성 붙은 주식은 밑거야 엌ㅋㅋㅋ,210,2,6
628,2022-02-22,답글:[삭제된 게시물의 답글]195500 정찰...,49,0,0
629,2022-02-22,형들 물타기 할까??,227,3,5
630,2022-02-22,여기가,165,2,4
631,2022-02-22,오늘 주웠다고 자랑한놈들,553,5,4
632,2022-02-22,정찰병 진입.,215,8,2
633,2022-02-22,하한가 하한가 신나는노래,141,2,3
634,2022-02-22,러시아 전쟁주,202,2,3
635,2022-02-22,"어닝쇼크, 직원특별보너스, 복지기금출연,...",591,13,2
636,2022-02-22,"단가 202,000원 ㅠㅠ",241,7,1
637,2022-02-22,와,256,4,2
638,2022-02-22,어차피 3월부터 금리인상,431,3,2
639,2022-02-22,실적이 박앗네,223,4,3
640,2022-02-22,검은머리 외인하고 개관이 서로짜고 고스톱...,291,7,4
641,2022-02-22,혹시 러시아가 이쪽에다 보험금 청구했냐?...,165,5,0
642,2022-02-22,아까 196500에 들어왔는데,226,5,0
643,2022-02-22,주당 배당금 총액이 역사상 최대인데,336,6,2
644,2022-02-22,배당떨어졌다 -> 기존주주나 악재임,222,3,1
645,2022-02-22,이게 이렇게 떨어질 일이냐?,366,7,2
646,2022-02-22,언제적 배당떡밥이누,189,7,3
647,2022-02-22,괜찮습니다.,182,4,1
648,2022-02-22,198000원 진입,269,3,3
649,2022-02-22,196500에 들어왔습니다,355,4,4
650,2022-02-22,진득허게 기다리라는 놈이랑 동행하라는 놈...,286,5,2
651,2022-02-22,에라 똥주!,131,3,0
652,2022-02-22,뭐 이런 놈들이 다 있노,167,6,0
653,2022-02-22,한마디만 해드리자면 저 밑에 일단 오버로...,221,5,2
654,2022-02-22,우선주 사라 그나마배당률이 7%대다,171,2,2
655,2022-02-22,한심한 급여충 경영진들,134,5,1
656,2022-02-22,금리인상기에 떡락한다??,164,5,0
657,2022-02-22,꼰대 경영진이 문제야,114,4,0
658,2022-02-22,경영진 새끼들 우크라이나 파병해라,100,3,0
659,2022-02-22,하..,193,4,0
660,2022-02-22,지들이 50% 준다면서,213,9,0
661,2022-02-22,배당금 직원들한테만 쏘고..,169,6,0
662,2022-02-22,메리츠화재는 자사주 매입/소각도 하네,144,4,0
663,2022-02-22,보험주 배당 보고 투자하는데,191,4,0
664,2022-02-22,하한가,132,6,0
665,2022-02-22,이재용일가는 주주친화정책에 관심 좀 갖자,121,3,0
666,2022-02-22,OOO,108,3,0
667,2022-02-22,개잡주.,131,4,0
668,2022-02-22,여기가 돈을 너무 벌어서 배당 약속 못지...,480,6,0
669,2022-02-22,삼성화재 뉴스들 뭐야,383,8,1
670,2022-02-22,역대급쇼킹 속보,397,2,3
671,2022-02-22,"삼성화재, 지난해 순익 1조 돌파…전년비...",372,0,6
672,2022-02-22,주주권리 보호를 위한 8가지 법제도 도입...,156,0,3
673,2022-02-21,속보요~~~ 속보!!,259,1,3
674,2022-02-21,실적 대박이네??,315,1,5
675,2022-02-21,이 회사는 정말 답이 없네,333,10,5
676,2022-02-21,답글:[삭제된 게시물의 답글]이 회사는 배당말...,168,3,0
677,2022-02-21,뭐만하면,308,7,3
678,2022-02-21,답글:[삭제된 게시물의 답글]형님들 올해 8월...,139,3,0
679,2022-02-18,삼성화재 주가 오르려면,521,2,4
680,2022-02-18,(영상)4년만에 흑자인데 車보험료 내린 ...,426,1,1
681,2022-02-17,"삼성화재, 4월에 자동차 보험료 1.2%...",658,3,1
682,2022-02-16,ㅠㅠ,371,0,4
683,2022-02-16,삼성화재 내 주식 계속 빌려가네...,749,7,3
684,2022-02-16,내가  뽑아논  60여개  종목  중  ...,709,5,2
685,2022-02-16,징글징글 하다,544,9,3
686,2022-02-14,주식이무겁다,616,4,3
687,2022-02-14,보험사도 '역대급 실적'...DB손보 영...,606,2,2
688,2022-02-14,배당 왜 이렇게 적어요?,710,6,5
689,2022-02-14,우리나라가 전쟁하냐?,884,10,1
690,2022-02-13,보험금 맨날 자문의 협진받아서 국민고혈빨...,585,0,3
691,2022-02-13,공매도 악법 개정 (퍼나르기 도움 부탁드...,615,3,2
692,2022-02-13,배당 사기,981,5,3
693,2022-02-12,차트 힌트 드립니다.,987,1,8
694,2022-02-11,흰신접종자 - 확진자 증가  - 우편투표...,710,1,5
695,2022-02-11,흰신접종자 - 확진자 증가  - 우편투표...,618,1,4
696,2022-02-11,오랜만들입니다.,771,0,9
697,2022-02-11,현대해상 날아가는데 음봉인 잡주가 있다?...,692,1,2
698,2022-02-10,Kb는 소각공시내고 날라다닌다,1049,6,2
699,2022-02-09,일회성 비용 반영에도 훌륭한 연간 이익,848,1,7
700,2022-02-09,답글:[삭제된 게시물의 답글]손보중에.. 삼성...,684,1,1
701,2022-02-09,모간 오늘은 여서 단타 놀이 중이네…,695,2,3
702,2022-02-09,공매도..,899,3,3
703,2022-02-09,답글:공매도..,750,3,4
704,2022-02-08,2022인데,897,7,0
705,2022-02-08,"갑상선·백내장·도수치료, 실손보험 적용 ...",1039,6,3
706,2022-02-07,금리인상 가시화,1228,8,3
707,2022-02-07,212000원,2199,10,2
708,2022-02-06,"분위기만 이어가줘,,",836,2,3
709,2022-02-05,삼성화재 투자포인트 요약(ft. 주담과의...,1505,1,7
710,2022-02-04,키움 개미들 ㅋ,1106,4,4
711,2022-02-03,호구덜아.하나 갈카주께 울나라 주식투자는...,1393,6,11
712,2022-02-03,결국 땡치네.,796,3,7
713,2022-02-03,내일,863,6,1
714,2022-02-03,왕ㅡ초보,875,1,3
715,2022-02-03,머선일이고 ㅋㅋ,860,4,0
716,2022-02-03,천천히 해라,799,3,3
717,2022-02-03,4월부터는 나도 배당금 받는군 후후,812,4,0
718,2022-02-02,다시 분할 고고,641,1,2
719,2022-02-01,거버넌스가 쓰레기인 기업 (feat.물적...,762,8,2
720,2022-01-31,삼성화재 발표,1052,1,4
721,2022-01-30,여기 먹을 자리 많아보이네여,684,6,0
722,2022-01-29,삼성화재 개ㅆㄹㄱ 기업에 왜 투자하냐?,673,3,3
723,2022-01-29,답글:[삭제된 게시물의 답글]자사주 매입 후 ...,412,3,2
724,2022-01-28,내년에는 이러지마라 ~,648,4,4
725,2022-01-28,배당 꼬라지 보니까 답이 없네,849,7,2
726,2022-01-28,4Q 순익 578억,869,7,2
727,2022-01-28,쌍바닥 찍고 상승,495,3,5
728,2022-01-28,배당 약속을 어긴 배당기업,742,13,4
729,2022-01-28,진짜 그러지마....,622,6,3
730,2022-01-28,삼성화재 배당결정 이해 불가...신뢰의 ...,893,15,3
731,2022-01-28,배당 많이 줬고만 불만은양 ㅡㅡ 뒤질레 ...,705,4,9
732,2022-01-28,개시바 조거턴회사 .,495,5,3
733,2022-01-28,답글:[삭제된 게시물의 답글]2017. 201...,387,2,3
734,2022-01-28,양도세폐지에 이어 공매도 일시금지 갑시다...,408,3,2
735,2022-01-27,배당  1만2천원,1261,5,3
736,2022-01-27,배당 12000원 고맙다...,629,9,0
737,2022-01-27,"윤짬뽕,마누라,장모  무두가 사기꾼,,,...",374,6,9
738,2022-01-27,삼성주는 저주한다.,220,3,0
739,2022-01-27,Hell  Korea!,207,1,2
740,2022-01-27,금리인상 우려라매,625,9,1
741,2022-01-27,무당빤스 입고 보니 160000까지  보...,244,2,5
742,2022-01-27,답글:무당빤스 입고 보니 160000까지  보...,212,1,4
743,2022-01-27,"너거덜,이주시기  외,삿노,,?",251,1,4
744,2022-01-27,"답글:너거덜,이주시기  외,삿노,,?",221,1,4
745,2022-01-27,주가도 다이렉트?,233,6,0
746,2022-01-25,이와중에 메리츠는 오르네요ㅠ,320,3,3
747,2022-01-25,fyfy****는 사실 저승사자가 아닐까...,451,4,4
748,2022-01-25,슬프다,494,6,2
749,2022-01-24,키움개미 물량 뺏기,653,6,4
750,2022-01-23,장기투자는 다 망한다.주식을 전혀 몰라도...,521,1,5
751,2022-01-22,형님들,1034,6,7
752,2022-01-21,화재 보험금? 떨어지면 오히려 좋다,554,4,2
753,2022-01-21,1년째 들고있는 주주인데,1083,10,5
754,2022-01-21,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,419,4,6
755,2022-01-21,"4,000억 뱉어내야 겠네 단기악재",811,2,7
756,2022-01-21,월요일,388,2,3
757,2022-01-21,에코프로비엠 공장 불났다,426,6,3
758,2022-01-21,답답하네~~담주 카지노랑께~!,443,1,6
759,2022-01-21,21.7  가자,517,3,2
760,2022-01-21,빨리 카지노 카지노! 아직도 안늦었어~~...,462,1,3
761,2022-01-21,솔직하게 삼화도 나쁘진 않지만,389,0,4
762,2022-01-21,G80인데 부품이 없어서..렌트 오지게 ...,334,0,4
763,2022-01-21,슬슬 보험주로 몰리지 않을까,610,4,5
764,2022-01-20,나 작년 3월에 18.1만에사서..,938,4,24
765,2022-01-20,답글:니 글 이다 ㅋㅋ 재수 없는 쉐리,419,13,0
766,2022-01-21,답글:니 글 이다 ㅋㅋ 재수 없는 쉐리,238,2,0
767,2022-01-20,그냥,373,3,3
768,2022-01-20,웃기긴하다ㅋㅋㅋ,420,5,3
769,2022-01-20,십에다 투자허는게 헐낫겠다.,511,5,4
770,2022-01-20,광주 아이파크 무너진 아파트에 물렸다고....,659,6,6
771,2022-01-20,종가는 보합은 하것지?,480,2,8
772,2022-01-20,금리올라도 적자기업임,740,3,7
773,2022-01-20,삼성화재 사장님께.,525,14,2
774,2022-01-20,지 버릇 못주네,508,3,4
775,2022-01-20,보험사중에 연말 배당락 가격 회복못한 유...,403,4,3
776,2022-01-20,결국 성과급잔치하는거 악재반영하는건가?,317,1,4
777,2022-01-20,이게 그 유명한 쓰레기주군,282,3,3
778,2022-01-20,쓰바진짜,221,0,3
779,2022-01-20,213000 대주매도 감사합니다.,271,1,5
780,2022-01-20,놀이터,224,3,3
781,2022-01-20,유난히 본주는 공매에 취약함,283,2,3
782,2022-01-20,경영진은 자사주 매입 소각 실시하라,232,5,2
783,2022-01-20,쓰래기 주식인가?,283,4,3
784,2022-01-20,경영진 다 갈아야 되는거 아님??,201,1,4
785,2022-01-20,삼성화재,226,4,3
786,2022-01-19,-35% 인데요 이 강의 들으면 +될수 ...,231,0,5
787,2022-01-19,은행주 보험주 통틀어 최악임,497,10,5
788,2022-01-19,수장 바뀌고 힘을  못 쓰네,180,2,4
789,2022-01-19,사실 솔직하게 주주분들이 무슨 죄가 있겠...,208,6,3
790,2022-01-19,6000천 상승시 매도! 메리츠 팔고 개...,257,3,3
791,2022-01-19,이 개잡주,283,3,2
792,2022-01-19,꼴찌 주식,218,1,3
793,2022-01-19,그동안 다른 보험주 오른거 생각하면,260,5,3
794,2022-01-19,금리 올라도 안오르면 이제는,299,5,0
795,2022-01-18,매집하고 있습니다.,546,6,5
796,2022-01-18,이거이거  넘 쉬운거 아니오?,322,2,6
797,2022-01-18,올해 배당 얼마줄까요???????????...,433,6,2
798,2022-01-18,그렇지 이게맞지 더올라가야한다,260,3,2
799,2022-01-18,드디어 대주매도 213000밑으로왔네,220,1,4
800,2022-01-18,암보험 추가로 가입하고 왔다...,186,0,4
801,2022-01-18,걍 단기 벗겨 먹기네,257,7,1
802,2022-01-18,1000하락시 탈출!!,272,2,3
803,2022-01-18,이정도면 외인만 아는 악재가 있는건가,360,2,3
804,2022-01-18,공매도세력+금융위 VS 개미(소액주주)+...,237,3,0
805,2022-01-18,미국채10년 채권 수익률 결국 1.8돌파...,246,5,0
806,2022-01-17,모든호재가 1분기 실적에 그대로 현실화되...,402,6,0
807,2022-01-17,뭐가 문제인지 귀찮지만 친절하게 알려줄게,435,1,4
808,2022-01-17,ㅋㅋㅋㅋㅋㅋㅋ,285,0,4
809,2022-01-17,30%이상 올라가기전에,479,3,1
810,2022-01-17,가계대출 조이기 속 삼성화재·DB손보 등...,409,3,0
811,2022-01-16,삼성화재 상한가? 이론상 가능,787,2,7
812,2022-01-14,개잡주 1000원 상승했구나 ㅋㅋㅋㅋㅋ,507,0,6
813,2022-01-14,"삼성화재, ‘다이렉트 주택화재보험’ 보장...",362,3,1
814,2022-01-14,개잡주야  DB 2프로 축소했다!,383,1,5
815,2022-01-14,대장의 위엄을 보여주자,278,4,0
816,2022-01-14,이 개잡주 빨리 상승해라,234,0,4
817,2022-01-14,억울해서 어쩔뻔 했어~~~,355,0,6
818,2022-01-14,대주매도 213000 제발!ㅋㅋ,370,0,5
819,2022-01-14,오늘도,279,1,3
820,2022-01-14,금리 올랐고 문제는,382,2,3
821,2022-01-14,실손보험 중복가입·보험금 누수 막는다…가...,342,2,1
822,2022-01-14,미국장은 전형적인 금리인상 반영중,490,3,4
823,2022-01-13,대형주 답지 않게 계시판이 좀 이상하군요,389,3,7
824,2022-01-13,우리 주주님들의 고견을 듣고 싶소!,556,0,8
825,2022-01-13,"항상 마지막에 거래량이 많은데, 이건 뭔...",355,0,4
826,2022-01-13,현대해상 몰빵중인데....,431,0,5
827,2022-01-13,외인기관이 관심이 없네,339,2,3
828,2022-01-13,나가 뒤 져라,418,6,4
829,2022-01-13,동행주식여서 현재 혼자 3000하락,350,1,4
830,2022-01-13,19만원 가자.,240,0,3
831,2022-01-13,다들 양반이신 건 알겠는데,378,1,4
832,2022-01-13,엿 같은 주식  일부 강랜으로,371,0,5
833,2022-01-13,오늘은,329,5,1
834,2022-01-13,혼자 음전 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ...,275,4,2
835,2022-01-13,주가 관리 참 ~,234,0,3
836,2022-01-12,사면 호구,621,11,8
837,2022-01-12,이런주식 공매치면 행복~¥,345,1,7
838,2022-01-12,시간됐다...,290,3,4
839,2022-01-12,이종목 화재보험 대장주 맞죠?,390,1,4
840,2022-01-12,어제 뜬금없이 뺀거 감안하면 오늘 100...,310,0,3
841,2022-01-12,오늘도 지지부진 못가네,358,0,3
842,2022-01-12,삼성화재 리포트 요약입니더,611,3,3
843,2022-01-11,배당금 언제결정하고    얼마나올까요  ...,858,1,6
844,2022-01-11,자사주매입해,248,6,0
845,2022-01-11,야~ 삼화 강적이네,280,1,3
846,2022-01-11,삼성화재에서 저한테 보험사기 치라고 하는...,357,1,10
847,2022-01-11,내일은 오를듯 ㅎ,302,7,3
848,2022-01-11,운도 드럽게 없수다,382,3,4
849,2022-01-11,제이피 모건 빨리팔고 다꺼져주라,257,4,2
850,2022-01-11,심하네,523,2,6
851,2022-01-11,제발 조용히 지켜봅시다~~,623,3,19
852,2022-01-11,역시 개주는 개주구나.,274,3,2
853,2022-01-11,213000 대주매도 어젠 힘들었지만 오...,304,1,4
854,2022-01-11,lg에너지솔루션 청약을위한 지갑,303,2,4
855,2022-01-11,장중 조정 주다가 약보합으로 갈듯,227,2,1
856,2022-01-11,오늘 장시작에 매도햇더니,404,3,3
857,2022-01-10,미 기준금리 올 연내 4회 인상 예상,648,7,2
858,2022-01-10,금일 코스피 기관 순매수 1위 삼성화재,656,4,1
859,2022-01-10,지금 또 국채 금리 상승중,291,6,1
860,2022-01-10,DB 20프로 오르는 동안,256,0,4
861,2022-01-10,동행,190,0,3
862,2022-01-10,기울어진 운동장을 상당히 싫어한다…,315,1,3
863,2022-01-10,뭐냐~~,232,3,0
864,2022-01-10,우와 2022년 222000 달성!,429,7,0
865,2022-01-10,매도호가에 공매도 깔아논거봐라 ㅋ,305,3,1
866,2022-01-10,213000에 대주매도한 흑두루미인데,428,0,4
867,2022-01-10,게시판에 공매 알바들 있나보오…,228,3,0
868,2022-01-10,기분 더럽게 만드는 삼성화재....,256,0,4
869,2022-01-10,대장주가 27만에서 놀던게 22만에서 놀...,374,5,1
870,2022-01-10,타사는 전부 배당릭 전고점 돌파,321,1,2
871,2022-01-10,위에 호가창보면 공매한테 마지막 기회 주...,301,4,0
872,2022-01-10,아니 애는 매일 왜이래,175,0,3
873,2022-01-10,누가 시켰어요? 주가 이따위로 잡아 노라...,172,0,3
874,2022-01-10,대선후보 누가 적합할까요?,292,2,2
875,2022-01-09,왜 작년 배당락전 222000 종가 마감...,615,3,5
876,2022-01-08,미국시장으로 본  시장 흐름.,356,3,6
877,2022-01-08,212500주주입니다,485,1,3
878,2022-01-08,"이재명 ""실손보험 청구 간편하게 제대로 ...",258,1,3
879,2022-01-07,삼성은 담날이면 거이 지금한다,233,5,0
880,2022-01-07,라이나 절대 가입 하지마라,183,3,0
881,2022-01-07,배당ㅡㅡ?주당,280,4,2
882,2022-01-07,한건했네.,220,4,0
883,2022-01-07,이번주 갭 다 매꿨다,277,4,1
884,2022-01-07,공매 그냥 주거라,407,8,2
885,2022-01-07,이럴 줄 알았으면 더 팔 걸..,228,2,3
886,2022-01-07,개미들이 저 호가창 어케 밀건데 ㅋㅋ,338,4,4
887,2022-01-07,호가창 보면 파는사람 개많고 사는사람 없...,217,3,5
888,2022-01-07,대주매도 213000에 했습니다.,288,2,2
889,2022-01-07,샴숑,298,7,0
890,2022-01-07,공매도 ㅡㅡ,199,1,1
891,2022-01-07,공매도 폐지가 답이다,174,2,1
892,2022-01-07,"보험료인상, 1월 14일 한은 금리인상시...",324,4,0
893,2022-01-07,공매가 급하긴한가보네 호재 뉴스가 넘치는...,310,4,1
894,2022-01-07,"[리포트]일회성 비용 반영, 기저부담 줄...",291,2,3
895,2022-01-06,db 현대는 개미가 던져주니 오르고,281,3,2
896,2022-01-06,미국 10년물 국채 금리가 저리 올라가는...,402,9,5
897,2022-01-06,거 너무한거 아니오,192,1,2
898,2022-01-06,공매도 손실 불어나서 눈돌아간거 맞죠 지...,237,4,1
899,2022-01-06,오늘 같은 날은,228,1,2
900,2022-01-06,저는 이제 삼화의 식구가 아니지만...,235,3,2
901,2022-01-06,공매도세력에 빌빌대는 삼화,351,1,3
902,2022-01-05,회사에서 좀 조치좀 하던가…,357,8,2
903,2022-01-05,시팍 꿈에 삼자보고 화닥닥 놀라 잠깻다.,201,1,2
